zone,hour,ev_count,demand
D,1.7034668926645227,159.55424227615288,68.56885151764172
D,2.8914267025172657,164.84006877861506,94.33178191075245
D,4.690707416401021,187.243192067071,120.83191791067921
D,4.730893740229036,164.88575878356036,58.86124193496665
D,5.922008239083123,173.7610036679312,104.94067489543954
D,6.698220612934294,174.6925406665602,123.8584884646778
D,8.134308895121238,182.37266112566334,109.81123772086772
D,8.269571472432446,168.0088496429916,167.3913207896726
D,9.4251715138064,135.812777387248,194.43268455344918
D,10.669039353571003,141.32109841400563,136.7171703473667
D,12.62937847010207,133.91005386627987,65.46291321984344
D,12.549927770391967,153.9514226781008,49.55856855531954
D,14.686637470974544,141.6989758899365,96.28275079167378
D,14.462404252642548,166.94389673866323,106.4271256167157
D,16.27602315723206,172.26667378597915,95.89809254746005
D,16.88354825410861,130.1303456720847,266.0713482827558
D,18.463710379277053,140.69450196925823,341.99679066822426
D,18.820910950368173,149.10648658132786,361.7300406823322
D,19.714831999811434,164.15694076560777,326.95694568355344
D,20.59251867395118,192.71043767340382,256.8392450693238
D,21.222511216833478,158.5964587680762,64.42886403419698
D,23.32011037787886,153.85645281583712,96.82857466704503
E,0.0,214.21246361336537,124.3469555738033
E,1.0399358860462085,205.8778251750756,57.179582731015856
E,1.9756295065233316,189.10629335711317,73.9386775292689
E,3.13662564728433,179.01258006634035,70.85302110254662
E,3.512283110971411,185.81780096457237,61.201248917429396
E,4.652530921070073,241.19353820154143,48.36149239837168
E,5.811403512312472,185.94026172227134,80.52410769262708
E,6.8038509777416,197.02105081358258,75.2753012502927
E,7.845540415358871,214.77639887108245,169.95469110033645
E,9.39285593389283,198.55152320971067,181.70144086219094
E,10.497814673570899,206.72682784596407,170.0954469448085
E,11.693743555909302,162.23810054853726,161.39035156849997
E,11.845690790370194,216.78150390471257,54.39428838913964
E,12.75147416635672,206.8716322318667,79.54828814740628
E,13.71891324805868,206.37867927008364,91.65507227965333
E,14.782780344616578,209.46885490544244,100.50024412698195
E,16.167189969338423,189.65845040920647,73.62947834234181
E,17.452252934836903,188.80921286983246,341.9087363099619
E,16.423652291213887,228.6777704173588,305.5030341936094
E,18.651744394524673,227.94377356939003,271.5826682638362
E,18.82111992023071,224.2536432101645,367.69418481789523
E,21.879229016561638,168.4023412412479,265.6351541076313
E,20.320941485502992,224.8870935578454,106.94010402787514
E,22.37359610373809,214.40853034515186,66.16555144441598
A,0.0,162.69729980028495,99.76627397290937
A,0.9473151013895572,180.06906513651052,105.79995030412805
A,1.9116978315641118,174.8487709835546,104.64929318210824
A,2.931509384249032,187.81947074296974,93.20551640994138
A,3.6630564867303406,201.02668055674474,86.57941664739658
A,4.699877551595215,190.4706044356032,55.07382828576031
A,6.384876870885165,158.34599273927412,107.21638492302628
A,7.730420626908211,163.45479277996583,52.83506973209465
A,8.016445804992937,149.55796431006897,176.9183019246154
A,9.23605706491055,173.05991414243425,148.94707921070835
A,8.761807377512467,183.6907523343565,141.05415757982456
A,11.108712579768918,201.14195167869698,171.18791370484644
A,11.923709970793404,177.7681690657156,64.21811627574755
A,13.881942467285004,196.75059744676162,101.85350954346046
A,15.523541604825134,197.31899086529722,117.46996121085604
A,13.824568450090029,172.34644897212584,66.99926770883921
A,15.317537829581475,141.23077416669764,60.865113363191014
A,17.717191367266622,188.39786103343505,256.7739438994043
A,16.842218610374434,160.47560619945418,251.79699055577942
A,17.433466389710894,148.82486873638177,340.318822026133
A,19.124055727087256,131.85790505327466,273.1513327076668
A,21.01928892415066,147.73476637522302,363.387185722227
A,22.40887613490667,156.13848383229822,103.1289442631157
A,21.264524025800448,146.62775350189213,59.83181443795558
B,0.0,227.57739650176308,97.544853278619
B,1.115241174533442,206.185954654585,53.282315694880765
B,1.969328822334402,264.5346092185626,113.86336677471418
B,3.184135798643074,199.86199016032035,50.78403134563487
B,3.9911433836803734,208.14087403220466,54.47877999312652
B,4.520675242547406,187.51705127780554,104.34752980654008
B,5.9900490463021585,217.4072675523243,61.64381537400977
B,7.294446776959809,224.33718457286125,93.47088577386668
B,7.727659577777742,230.1673723875726,200.30104846986399
B,8.91949785582646,243.64098144388942,145.32693356615573
B,10.521883533735547,218.5231366217087,179.67297260849236
B,10.466363928708654,207.84711113662837,143.2045974707607
B,11.95483278494768,247.2926276924255,114.87491171595359
B,13.840162941649725,217.44202461464795,102.17621143348845
B,14.345129659582701,240.8137433871955,82.82141937635656
B,14.878206703298796,207.02761638008502,108.00824006776288
B,15.16084176305558,221.59816719023544,92.4845231522218
B,17.288203472659415,237.69458207541547,375.5896175238742
B,16.8333948747446,249.42319619437976,346.84564133931974
B,20.235751706236933,260.9007000015172,245.5435922593429
B,20.929188114216984,202.7109920810394,343.0706496859344
B,22.41273575325353,212.1598458172832,385.8422105745454
B,21.51126671646158,192.31848880819464,83.34925418923191
B,22.53905492651406,238.18868546142335,55.727154276885344
C,0.0,271.98112201643266,112.141583564415
C,1.0401512738185164,244.71953744532865,59.91787220703424
C,1.8459392543345392,237.62350402939975,107.4000060500625
C,2.978047796582596,223.10162852326738,85.53865970271953
C,3.7523701785770034,249.65097349284008,55.17310578519282
C,5.09719823868045,231.44989477730945,110.17955461277143
C,6.137003861392019,225.86496977652092,98.06096302959506
C,7.333800803961966,270.681155515163,56.832882100583035
C,8.636763096490483,220.721365484869,170.27062872308312
C,8.564527498343026,215.38672424890618,167.7036738741307
C,9.873339995329493,250.02956267675773,123.65890393018306
C,10.110232956885046,217.50108579573168,142.9397073540307
C,12.316429358655473,231.74907927843333,92.97570316079224
C,12.991446184581955,231.82958710306437,65.63040655439127
C,12.826293499446411,249.00354736168617,101.78909397509767
C,13.334420743134897,268.94697979362206,90.49989319877963
C,14.959021009462727,235.87480132585196,96.51396392226866
C,18.332793829065565,185.32381582234507,281.7902487619916
C,18.763890792989695,226.15905038072552,251.65314728611733
C,19.02092165727623,249.93161571923085,242.3012572863163
C,19.34540128545812,225.98386550013652,283.4057523605563
C,21.637687751977875,267.27355493709,267.6185616057473
C,22.266482076119168,210.82944193979756,66.22345884390317
C,22.277265213762583,268.62670397091927,52.75324543185926
D,0.0,160.02747486574208,111.10052498146152
D,0.9560619385954113,171.36147152421736,72.77400805181937
D,1.750450698813355,198.58281515277554,73.43046064863721
D,3.089114490723216,161.42753398106117,95.54245533342987
D,4.1160111882647215,186.64133292397156,122.07795247647634
D,5.053618694200938,150.01019279623358,55.07898355613423
D,6.0878784158278965,172.30405927101893,112.59153127271306
D,7.1217342455183985,182.55766802225838,114.17497067983848
D,7.533417044332221,175.58574801090927,122.6320997934185
D,8.970371532275868,173.66633402283256,143.22741603718592
D,9.39000392298445,123.21552514529542,209.27758817989897
D,10.301358352391164,163.58463988524304,140.25094199006918
D,12.402573351266035,145.25967488085053,69.16141198545508
D,13.805855942268963,164.5819630192801,48.99119335852358
D,14.932310177720186,140.3025363995725,89.18345704693189
D,13.932736259557398,164.81205539635394,106.064522395177
D,15.044315528586473,157.87070808796642,107.16123589795995
D,15.703633056741335,148.64727807510212,253.3506796251718
D,19.19294548034783,133.7966584229082,360.2951486381056
D,18.946460385222245,140.6549453701503,352.9267679344368
D,18.798115788311605,172.04038290165855,320.1868982310979
D,22.52675445626855,187.17555705820803,254.4998191041786
D,21.80331094868451,170.9369004684202,59.34890380811115
D,24.684836863477436,177.2568925212716,98.45428583085396
E,0.0,191.09070008500595,122.20129454703925
E,1.0086897418571978,219.2704532373117,65.91771392905478
E,1.9556528276271286,171.26220867493765,77.18492171719551
E,3.1457288279772264,186.52812874145133,67.57030785631005
E,4.278234582361259,199.65619688744573,61.34525036786869
E,4.839253418838187,234.9188582929035,53.34435541476351
E,6.174588361250218,185.80287665753005,83.08416623596771
E,7.305895420883562,194.0353693978613,81.15401737359427
E,7.5397180802483605,227.81707707255336,176.02079356935096
E,8.806793903370162,211.53237321993132,170.94159650498224
E,9.917980818127672,186.5817882412095,158.2881774806171
E,10.308771319192456,174.23161006071132,139.03429111241115
E,12.776576913436665,187.37799217470888,49.50494084256838
E,12.753686974052203,203.28582014747232,80.32960359177687
E,14.19660446621726,215.00225999373347,91.48782780645573
E,15.689859880027283,201.99863839714422,95.47750749177779
E,14.806793078314179,166.32331056897453,67.0928988404408
E,17.772891940756402,195.53063702864063,342.88168018969526
E,19.012801885264103,234.53467779316847,352.22367922657577
E,20.228412549581403,221.59515389350466,278.2776941622547
E,19.762017487110295,211.44210935546582,387.4359461870792
E,20.37872501259074,173.31138234098358,253.87517984960112
E,23.329334983185987,211.84951981401062,116.67446601287074
E,22.76814429560276,235.20715153362548,68.82476297903354
A,0.0,168.7231331071578,109.92601734460128
A,0.9957476398921106,179.7306104767084,112.00000005709981
A,1.8666993608183537,173.25743461930736,103.78959387997888
A,3.119790958060829,187.61757013994028,104.58082410618894
A,4.181375521279088,184.39201245813757,79.20222614476393
A,5.162746870166246,192.65612165582502,54.86228314665458
A,5.712064874821161,186.1170943991456,104.97899711597687
A,7.134338537015787,171.19655601661884,59.159345442219276
A,8.244738293560564,147.73219254504198,164.69267893006037
A,9.380718188546192,176.868764251024,159.0769351143021
A,9.785395038596114,190.3894021599902,144.9881323009177
A,10.171903363976325,207.26820877496814,166.74820866887183
A,11.249167950002024,180.58867959432888,60.96108259219912
A,13.847103494641138,179.80282795846978,102.81855104640523
A,13.949346479564566,185.30687849419863,127.95105023675394
A,14.857245016944036,175.97734492427594,66.8000178026396
A,16.17455590466035,143.55208595279268,58.527943868149805
A,17.108686110593386,170.97609738480782,266.30124309192206
A,17.23849037708605,155.08085491386845,257.42524490918385
A,18.886304463814277,145.08278585704343,340.54300381730405
A,19.47307574464417,164.67870605040463,283.1498559492481
A,20.277533342710015,142.5770467082331,328.6725708267588
A,22.347037935878195,145.3912727534095,94.15134070194976
A,20.890869388574064,143.70418683263563,58.23363343899442
B,0.0,221.19143660783436,96.25712573770825
B,1.0836560655086083,199.19390566324836,51.43641704220416
B,1.8966830371719872,261.4542788583542,125.88237602695463
B,2.6457956741033,198.55204652039097,54.08129755114371
B,4.2539509839474166,206.1009495565996,54.416322158263085
B,5.06355651362269,210.13275128281302,90.37997965530687
B,5.983395780984446,228.67448047966607,57.439092869050064
B,7.132075321359335,231.11787486537838,97.46747081761896
B,8.680401139084504,226.42430769941436,193.8073632777866
B,8.805155409606208,232.6879631241931,156.67033337466313
B,9.543354584012375,228.00948451478533,179.36358535052005
B,10.963895450077947,211.78912959287118,160.02168807333965
B,13.429371485709037,250.4255666863392,110.08280588145539
B,13.34941105788792,220.90650488455637,111.91903187821679
B,13.105223658417206,251.8475114439013,78.87413038713933
B,16.14470273098851,180.55331090914368,99.01063422351281
B,14.149581355822596,234.63799982045285,87.49224811832026
B,17.777231084103516,231.31548137643773,337.64426590151317
B,17.57991479689776,244.47956076186313,357.69035960840137
B,19.706135477711513,243.88475671771698,281.1572098459836
B,21.565929785624842,185.74741497274428,315.67870947121696
B,21.606188029951287,224.89960185105522,375.5623360657848
B,22.592938180000676,197.704709816763,96.26530860304038
B,23.4007845178043,211.3080126867445,59.92511564991589
C,0.0,262.92168317876207,105.57525214530767
C,1.0022896572082531,257.4137009069596,55.66169364740319
C,2.2770526993585105,240.6204029376368,98.80521399619677
C,3.094637354380299,225.95142522934563,75.60867935283486
C,4.265959196587421,261.87676809603323,48.86637054456276
C,5.006420722468184,257.07210695054636,105.36768519852419
C,6.050016853834596,206.44352617090522,91.74477344816917
C,6.563831297133366,290.6823446474324,60.35031110659398
C,7.996049322710894,217.29744520714368,170.3741486703996
C,10.471283675986427,226.82595058221793,161.8365928442006
C,9.7848873248639,242.01199784641562,121.20923745176864
C,10.261735134979752,225.803146266436,146.97575050718055
C,11.984390913719944,213.2964216491425,87.45103891939438
C,11.766868891209251,270.30739232319564,72.0988147860665
C,13.459298897730264,231.3634533339763,99.6755492606598
C,15.142859816765208,262.1944375292617,102.5435029876709
C,15.418681800367118,237.70752196958355,92.91213928405963
C,17.47883016195598,197.21986083464597,253.29106645991394
C,17.270082526772995,222.7951686984981,239.1784594989486
C,18.940143628491374,234.32676280146546,246.4246153685785
C,19.3401611931102,223.02646331883366,282.4156723849947
C,20.070408412156638,253.57074751557678,277.32980452914006
C,19.506241499325427,237.3353773026583,68.25207189071517
C,22.265785380405244,240.62784786323436,52.98113107004717
D,0.0,166.9679294008556,102.28603570009918
D,0.9042405654175919,178.73513341761378,70.93684919159875
D,2.0906729767698744,173.26337238126757,73.33912505989426
D,3.1068834042822866,160.21075287692295,109.00044960687295
D,4.180201168624065,189.73069273547392,120.42390149517054
D,4.670182620951734,153.83356969451103,56.17633218555063
D,5.8070561004475385,170.83179547172654,105.14786868973576
D,6.3160489537647555,187.84830725357213,103.26154829811792
D,7.926315895392187,178.00089608890408,134.0226092302256
D,9.723016373801354,160.9874251762571,160.24413174389824
D,10.193339570866787,119.3576768680884,194.53089699068207
D,10.490974405215562,163.80445027369953,147.10634774490825
D,12.9686399658646,147.54259585555477,69.16619534668594
D,14.142157440324343,161.61037783501786,51.945506333443795
D,14.004965006671792,135.48424146009202,84.71575523340461
D,15.255596675735635,163.89215700825403,117.88971215957997
D,15.372759794477954,171.14756183833342,101.10674254329614
D,17.262548578015277,147.40020033310358,255.9557077471959
D,18.728048483856025,138.00120011585076,322.2145570522084
D,19.790567800259126,162.64493104960465,334.9449338333029
D,20.642910571106174,181.02337961593153,295.844239771671
D,19.032217340075004,183.85442464808378,258.988116456278
D,21.648370830945392,181.1846090702591,56.68807385657857
D,23.662406569395323,164.43961617746302,83.99595654975508
E,0.0,195.9393059862884,118.15511307583036
E,1.059794884987009,208.76756068241426,69.7113514389129
E,1.906270239508279,180.48486721275864,80.86260444173521
E,3.112608368217872,191.9014418353822,65.55417641449696
E,3.6891178030847076,202.44500504665214,61.62214498449092
E,4.934135041984028,248.479425529877,44.624815882846576
E,5.979118517104646,193.64394067725172,81.17773949582097
E,7.263094924269657,205.1352736857877,82.1027998190881
E,7.581747584613746,221.48742439384102,171.3690835450284
E,8.301644438214486,176.14840076084263,175.74229527639855
E,10.527000358311716,168.24970888595954,150.19168990976493
E,10.30661981502279,171.3166348967329,144.90766571984753
E,11.947744229963423,193.82802404104933,49.34944971516693
E,13.881288584106452,218.6839602779102,84.95858646321675
E,15.373808703128164,222.4583419563582,98.62203762836877
E,14.780543290268692,210.0288711849124,96.31467594714563
E,15.895869181447715,202.4212685602735,70.55421231085576
E,17.251294429936593,189.5627800218876,349.8065545402121
E,18.507033131867,221.29805781630006,361.63598314087477
E,20.340820122797872,225.73720060375115,289.9635787983679
E,20.57570899572666,209.14842568197398,380.81276505977183
E,20.515445235797767,180.45833742718736,277.7926944925091
E,21.086668373468914,234.6015090247139,115.27674231032582
E,24.183513861343666,232.30130803899644,62.11555886629054
A,0.0,162.53737059563164,95.7435862600267
A,0.955134570103775,166.65692394926094,108.78829682131807
A,1.8022498702712302,172.40716834675993,96.907968346985
A,2.9219512923564848,164.9678896944511,92.69528953466235
A,3.882963035017633,171.5369703473312,72.47694884192592
A,5.224267211229837,182.59450887679606,53.861717581297896
A,5.942815425410339,175.01311194662995,119.3787465934864
A,6.525203582280131,171.67797857703272,55.921297157147464
A,8.305853422885406,145.62927150116818,172.00749291166218
A,8.590855103455162,185.88159352052764,167.50376192614664
A,10.173536154894087,171.86334725379126,122.69477800861043
A,11.359327846163723,192.30878221309345,152.8376299845914
A,11.855296840213601,183.67566952541495,60.49073307855915
A,13.232315949599133,201.35773323369645,98.1270869496663
A,14.09682183814446,174.32274923669848,122.61412568336014
A,15.413106593430081,193.0675332579023,63.966138766856325
A,16.341875354111565,159.60765033868378,59.20099807127048
A,16.67724501990896,179.15766174386638,283.18750557725554
A,16.840328899849826,166.19513358064722,226.48851325011756
A,20.409975277106266,154.01827662956066,336.02724304434855
A,20.24287326545125,157.86729126962302,285.47612399914715
A,22.406262632073137,129.72519663675612,336.44458342072994
A,21.426443754283696,148.15904756378248,108.14218395235882
A,23.52364550284203,144.52957763576003,56.72834752171883
B,0.0,223.39894040429937,93.95947761927839
B,1.0058757398127727,222.74681882590386,55.48522990452748
B,2.163128069392323,252.79989324275988,112.37829380008586
B,2.9335997739938238,221.4126318126017,49.38554551802432
B,3.809764035672434,204.2879395010961,51.79307343396675
B,4.714203602117938,200.57803826517025,103.97810845774019
B,6.271404904717321,216.27538136417186,58.890958958754304
B,6.240524142095577,224.04464482263717,98.80714603832824
B,7.9032105484841555,234.02351193834065,203.31908684371112
B,8.74517298144846,229.15415560015114,130.9653699899914
B,9.282492430418937,203.44986426413158,181.48243023422205
B,10.97283397222021,223.54752574440562,147.65543238724257
B,11.019788833527178,258.0492344428596,102.27527059447262
B,12.959566762761144,232.0744597025589,115.48018639366384
B,14.771098190859098,249.03057531371454,83.53453434704322
B,15.449310015408695,216.21426707562927,94.94010572682474
B,15.483947695854885,216.8487953057133,95.97250706502955
B,17.032397050370157,256.8800172067646,342.9476588746852
B,17.007565825040476,231.6632777359189,351.74138001326077
B,18.44682554445821,256.39309464965305,255.6964384998261
B,20.614319409838956,206.8367632568599,334.71395849554864
B,22.760363951071035,233.35787293215117,382.5532382302438
B,21.538810678497892,205.66427251850402,88.90701701156112
B,21.877213859174574,222.88132634285154,58.16094851781475
C,0.0,270.62304789470534,106.51682164653069
C,0.9758883224975786,250.99584469618839,64.30502821600672
C,2.0852204304502897,249.524243986138,106.53484479481907
C,2.6257050103551856,215.20365537201835,78.20123933365636
C,3.8666175176345767,254.51627301386813,50.148131572762104
C,4.861552205383877,243.7589796007361,109.38689433840779
C,5.856740796513065,200.9857620735899,94.09019398641668
C,6.797536548722878,260.13501626290656,65.51247702525608
C,8.193501157299574,222.20395202897095,154.76037139013079
C,8.148248616880672,227.22572894365152,168.40888060534655
C,10.486948265249966,254.04170651038658,127.50813603344504
C,10.337141526873536,215.19213437096928,153.76846637704884
C,10.597222374185291,203.93533861880684,91.30934265574092
C,14.302630165887539,229.48916310935158,71.19249025757773
C,13.090697539587346,238.1448692263122,85.23785245328116
C,15.08957357250753,263.7881245466083,100.08277606617553
C,16.005153730391978,256.06514544793583,90.52629374388447
C,17.162390559329015,211.64532063120458,282.6435177119603
C,18.267190934458537,267.26431482714645,242.40906842896464
C,19.976936124674065,264.25318769929504,262.8423499123802
C,20.110242797210837,222.75956424768307,266.4781884041666
C,19.697195556985594,254.69995089471882,285.91784251305444
C,22.577910931170578,238.01054089608982,73.30980087453526
C,25.449718920811026,258.140102820836,49.39533379810243
D,0.0,181.1771501180236,102.53451987666185
D,0.9406823752341021,188.92827350049836,76.23386718282772
D,1.943942158125156,169.36821272295273,73.43820669044844
D,3.0175581562655633,138.82198943882835,94.64459314350484
D,4.089093950848715,180.21846974158925,120.2062368211968
D,5.2253076796273215,160.72472819637585,53.63463954765786
D,5.92635192519534,170.39687953766943,107.65322807997399
D,7.48067630285082,193.99108978696287,117.8877573454075
D,7.899990091817404,168.14068110990004,129.98000510027885
D,8.74526124734962,155.07477642064663,153.41847288987378
D,10.226800354589459,138.9608644869062,189.4352364682543
D,11.50820298708133,168.4491758284665,141.73772438836397
D,11.625727938495126,145.95795389481492,68.76835173053983
D,13.257004954105811,141.121863414601,49.98809515387692
D,15.307607823629647,155.18467449345678,99.75709099861132
D,15.578989576629187,161.93600547977198,111.82177217983616
D,15.512880406795572,198.02558368121169,112.15482401012669
D,16.59373064410997,150.61347451466625,260.6074891626331
D,17.398132655236125,149.22180689572053,341.407078795611
D,18.23093294215045,144.80403360970735,385.0608859297473
D,20.501178746855135,170.84741088693298,287.8874123823482
D,22.66090794478764,198.9741579164708,260.9817630227555
D,21.481942451008663,168.68793711347988,70.63202056567854
D,24.221337974725135,154.75368146128088,101.14046531108775
E,0.0,221.79595863639443,123.9751843516713
E,0.9038476101986203,202.0080721305682,63.52684340938478
E,2.2589637883551634,191.09117081750506,75.13781074681972
E,2.8185312158792186,175.25289578548905,71.99286165678518
E,3.651541792391222,187.23166373287654,60.21132444188124
E,5.000223505987912,221.77438480223972,53.545770376118135
E,6.065029919932687,193.02640509225515,79.6670969415857
E,7.109680617717539,188.78341171817388,80.67459219320031
E,8.134440050793447,211.86890383261013,167.46258690419654
E,9.187788179544953,184.82089135735424,173.78994125594724
E,9.653970516004076,189.3179906665817,161.51271307917574
E,10.882090375880509,179.53406052141574,154.32821086125446
E,11.087608526267013,187.24094382698564,49.62296624611462
E,13.048287129311994,232.79116275655875,89.05710361366802
E,14.477124503315103,208.50744370347667,86.55744241756628
E,15.940326017306655,202.24079779319746,89.465060157821
E,15.113434119780132,165.22787626876504,63.573203886887114
E,16.888248881554055,190.99409637399322,310.4668533871234
E,17.115856375295543,236.48358861095326,364.4464810070937
E,18.293954493002172,237.7935490549043,318.4275902132785
E,19.471974508235192,221.43641252243333,385.5115068463827
E,20.917269939256656,182.88502324237476,281.1133218267739
E,22.579077708901448,229.53324459254142,101.66820536984247
E,21.272330171768694,233.99699147576507,67.68579731083157
A,0.0,170.73128704546338,101.86062332190633
A,0.9924270645300358,173.51871001548324,112.84764393643025
A,1.8918201590974675,171.0752501296519,90.00204341361956
A,3.127886497192214,196.39666418099458,95.85248374895744
A,4.0826352349756005,188.50960879530186,75.32828553751645
A,4.946914473434539,184.70436255870987,49.82338284722938
A,6.402756169859182,174.44753196268104,100.85559917811314
A,7.025781358958745,169.18929706688883,55.90482314615222
A,7.321854079786396,148.98759649065573,165.79013623936865
A,9.488485445620178,166.56547648034277,167.82467228916434
A,9.479761322477486,191.232815684157,140.58291609244696
A,10.51020741912241,190.51761772739917,168.4508672331882
A,12.24898853653322,185.8999866751618,66.76982126083668
A,13.02839563030019,199.83444834758754,91.92125754012808
A,12.135708427301504,194.89734732787025,115.05257804580368
A,13.802320949206315,171.6826428202198,62.22382781132777
A,15.359611596101496,154.56264412245952,61.02051409663112
A,17.78776787454644,190.97607092225994,271.44441476633995
A,18.15267568182392,153.40213879313768,275.8202917833283
A,19.938941332226715,143.73730317295454,338.45354959612473
A,20.402567178527953,168.45042250766608,292.0927687938044
A,18.924902344799406,143.73532749293815,341.5347807412827
A,22.858502379659384,136.9731248038827,105.96406026982571
A,19.33969381844987,135.97188442051984,59.25887257753523
B,0.0,232.47953354983053,98.59509349691854
B,1.094493292938411,197.1275380527801,51.28085039017742
B,1.8160417415624428,218.9237412476201,110.15336827232159
B,2.9351280147851897,205.12056611875974,50.48422964718393
B,4.0549227161210775,224.9838314741784,51.496482966046145
B,4.83189199361635,188.2399557991824,88.47078644723511
B,5.8334162319193625,238.49965780938706,60.978007483824506
B,7.469224719956174,209.678637569594,97.76520685993904
B,8.442720880586153,221.1564642352912,205.1347175719849
B,8.933623601432476,227.5647060149997,156.1010212663273
B,9.785006012138036,218.3702480749241,166.43877086539538
B,10.67518809898766,208.35460306149642,153.3177336014456
B,12.03770914437383,251.6378087778043,113.68198101269016
B,13.586250562015458,245.17128711669594,108.26607931943634
B,14.864990001766929,249.44710141681807,67.92535638965187
B,15.573865218175204,211.4141685154331,98.98218619052668
B,15.716462356404193,213.03497731062737,96.26718625991222
B,17.565365007576784,245.65618549230865,318.8149694127487
B,17.00010580657867,259.33604643697146,336.0336609361505
B,19.26536333522003,237.62809790949547,283.90468754679574
B,18.813503307032235,212.1529850959407,345.0461281746879
B,20.13787048673632,228.2944158284913,451.85721034245864
B,20.85895106461465,191.03378569858356,87.88920319547769
B,20.69540548183184,221.13407404691972,53.02197603183007
C,0.0,270.9190663883686,104.97009342504323
C,0.8813387637646127,247.7428859575729,60.19583396303964
C,1.8309829690424972,262.1233246311257,99.02155401792491
C,3.135097297454103,228.94134934147687,83.5354142746337
C,3.803000723837397,284.7517042722242,51.38984818993484
C,5.138127991965798,230.08469408453269,115.71915569244148
C,5.7273403191620975,225.660339854125,89.48127829681191
C,7.274817744030087,292.6033698303808,62.432083576418506
C,7.865144221463035,222.62680121988802,170.47038697702789
C,9.446038509183392,223.65918407017483,173.9285954267317
C,9.998018956441562,245.0524938145137,132.1653674487137
C,10.501031348596342,218.58731707281265,162.17005618978308
C,11.945871428248504,235.72506858576688,97.82544287417399
C,12.825811882724231,233.19632726669414,71.38253961675036
C,15.088789284593847,227.01748958248433,104.62072662178744
C,15.575344769737749,266.16944763290934,96.66195792257182
C,16.478732677797858,251.10022282373237,93.70739796755707
C,16.787254358505233,191.74752814528458,284.328068347806
C,16.57497917667396,251.46195695956158,264.8961753967184
C,17.989314024587802,240.9630797319219,255.60447272899557
C,20.517372535997975,215.47823903378446,242.4584660568637
C,21.220132287055158,237.05453008381178,263.28169308424435
C,18.365773896646157,207.51737452002476,63.08939592602773
C,23.966774799526846,254.7650251207751,59.67227804410746
D,0.0,169.69136761283468,106.86920655497829
D,0.9658469807759904,181.95830010584586,74.03260100366067
D,2.0318096447926863,164.64299369384696,70.30891749892633
D,2.979762464565869,159.62709889356933,84.7096122288395
D,3.933900710270129,191.88161331748742,118.89097096359718
D,4.910918432915487,151.6595176128657,50.5294137421825
D,6.09863979024076,167.1265983256143,106.39799251554884
D,6.9604616438510085,193.64018254165478,116.6513458853702
D,9.413882499122664,167.40733791182654,147.19258346301862
D,8.752215674800578,169.40642299845328,157.39161255510487
D,9.800378162265563,125.65257193932153,199.31298675275687
D,11.200785159470184,153.35537803900442,136.5132081255044
D,11.522906763688377,155.1453868196334,68.74601498646294
D,13.382202782352405,160.24653567936903,49.71447912217255
D,16.02417334774753,152.7049834080338,83.9929541870214
D,14.874899763424368,170.5256220514517,116.75826132954734
D,15.771779998151526,175.71010151114695,108.95641332290131
D,15.234294039410955,147.39010809058877,248.74686383261187
D,19.080567718598537,144.64524029381346,335.05714469084324
D,20.476887150242284,152.46200488142776,350.7878454683005
D,19.098422085483868,159.95579907411184,321.9601641893261
D,19.356784061720855,210.84342743415837,274.36482276755834
D,20.938265649164588,194.32126849780346,64.01943227992089
D,23.972694075372416,168.94782265952583,98.41978276353102
E,0.0,208.2181328347146,117.59556121271989
E,1.0343315136614737,193.76910596601527,69.03703518489074
E,1.8896562954795735,191.16553174103538,74.97267111928339
E,2.847790715393369,161.47237600292192,66.89901008464948
E,3.715212846562953,193.8345760859755,58.65315837739459
E,5.2198498682990335,225.0042732594186,52.168247947012
E,6.393480585802785,194.02928676935267,79.99870167528408
E,6.9609528412421575,202.328411727665,84.69108089898936
E,8.064021514327488,207.35543961252958,169.65986039350963
E,8.779733705826661,199.6822573046669,185.30844785772186
E,9.640305813203302,150.19612184117406,146.22332642569452
E,11.283355037460067,183.753076916273,136.33182313153208
E,11.611875446257168,189.0232305608728,49.01918693656707
E,12.946261064908239,196.2368392060988,79.8614221495188
E,14.715549725609634,208.29245100540092,93.57070109254889
E,13.720371611050515,229.22295009177205,102.27079221171518
E,15.697592617158849,175.17612075028345,66.59573998113997
E,18.332542077283556,181.70491453044556,358.40668545402076
E,18.074872841024558,247.272156335759,336.68120813226983
E,19.47522040699331,210.52729762377456,284.37264805972757
E,19.206126770408027,235.90291778388678,374.26162163028926
E,20.596050748541394,170.63268003882058,300.39996174803366
E,22.738544197385036,230.88324701825786,103.42691844941375
E,24.727997330656105,213.60700031426492,65.3699371332887
A,0.0,185.41935232916003,101.62277444799179
A,1.083115024034467,140.56006329640886,114.32738516679693
A,1.8741678490953213,175.75021692872508,98.08482582045608
A,3.058159337021417,179.84347240562863,95.90806746166452
A,3.95892518877152,179.96743907980652,77.26744850578
A,5.08145704443887,181.7496869162683,50.70453923089592
A,6.007616104368384,162.14940879239228,116.43499637450036
A,7.250389106941897,156.94193272156025,56.742156873456324
A,7.710154188660682,168.51925320194653,162.99616164739624
A,10.265410872574897,189.48287242903058,179.55927724703085
A,10.110168701378846,182.24219755706648,135.82038776719114
A,10.871078926305934,201.57106652710095,157.37581978686774
A,11.630701803634098,178.7445694318449,58.33891029334179
A,12.150521706773786,207.438331151213,94.30720034144646
