zone,population,stations,lat,lon,ev_density
C,2914.0501345006905,0.0,13.328313333978233,71.77698082215156,163.20024491329383
D,9491.235195623449,2.6733450599425916,11.544126138729702,71.33140897634425,541.6630633433322
E,6074.810420114245,0.8473511219237821,13.852313453558864,71.99752837774288,299.797637785039
A,5203.251879538113,1.9601501366423566,12.839638026705956,76.3032908619569,250.91690446335653
B,8434.780606146824,0.9613950852810413,12.513808193691576,81.2407038769034,386.83982762928656
C,3146.001902173767,0.0,12.84622559833737,81.51010381421457,146.45970860412783
D,10219.380592991243,2.885237798372806,12.778650547582714,72.10632646665373,486.7228677078686
E,5960.607418962845,0.994546923280809,11.948411250537038,85.61303647182073,282.0794626434966
A,5105.765101651038,2.0035782582411232,12.377824606268085,75.41859823175847,255.52718514482274
B,8743.073967001554,0.9342962390332121,12.843982651290906,74.57379092216101,404.6734219235402
C,2845.229160138565,0.0,13.211252101648865,76.19750212978455,147.8867962176607
D,10698.374234790264,3.0675005338213164,13.090918672376883,82.2514109456199,506.1560026490492
E,6450.754627820516,0.9982403153998732,12.763308799624816,83.12994191808097,298.63614519872027
A,4939.680299671519,1.9278417819587095,12.340444833037063,77.92900905221721,228.7735860165569
B,8516.95685917131,1.0918300987831218,14.087609985726447,73.44262806159122,397.39470196302887
C,2894.6870112239003,0.0,12.76315890460585,71.69922636981224,132.50263040258636
D,9656.939210052056,2.8106566869503515,13.173575262816593,79.99013749704683,448.86253496489604
E,6450.879350179993,1.00247300288776,12.472173953846905,75.36364294618804,328.1331012831194
A,5019.876794520581,2.063594655533299,13.759727622088139,72.33131886805829,261.73298168176774
B,7527.256081861286,1.124199041912354,13.34587039842153,81.05149864342232,420.3443426094206
C,2813.6426689184627,0.0,12.163789049186668,82.1395449071628,138.72964178892798
D,10373.8845001094,2.799077751835802,13.728972841814128,75.47172121019672,473.57728636111773
E,5753.1216132137,1.0248099962672335,12.918828733675802,69.7105682323916,287.7299695471154
A,4933.769744469227,2.1388469193511246,13.821034273459043,84.98700955353287,238.7242852139897
B,7882.266184647675,1.0583621601415427,13.912368273399611,71.84142827008624,433.8040140396424
C,3083.8218521417148,0.0,13.034706251504005,78.06238423597742,150.3984288347142
D,9959.019310868494,3.0147971062517933,13.776178720705,78.4482601844648,518.1666850542991
E,5704.268312018224,0.9671746876269457,12.690115766700002,84.87704779299597,301.35962607932095
A,5057.0551446797035,1.9691766719508825,12.207904340419704,70.89447891036382,260.5892998192395
B,7748.456652419551,0.9268970275434293,12.19542635774546,74.33864384924516,406.19998353464354
C,3303.6621335240457,0.0,12.722044267511665,84.95078408810642,163.2860612326072
D,9692.172780068637,3.2649025779867404,11.906446440805569,78.45059604915927,480.73230348552124
E,5838.885543040866,0.9719194445687197,13.657384528607203,79.95436252880823,302.27896621428664
A,5280.1222047542,2.0891412696771567,12.601980201306542,81.53071742368056,239.88476678541093
B,7888.5632563472545,1.1238563803686157,13.886470373325787,79.24918937012912,400.9929405665424
C,3147.788410835143,0.0,12.417813106994675,86.13938225209051,153.20320467245622
D,9791.186289218816,2.95814603006682,12.797464687576683,71.1851995704162,500.16669527894527
E,5996.1774287703665,1.0512091638676269,13.301311860884084,77.62765260996088,312.67490995790126
A,5068.81465652926,1.8945710721190026,12.807027515004668,75.3493909679571,239.4264044915717
B,7667.897838302054,0.9493469998587115,12.251195586453255,84.43890942512708,416.60143326655833
C,2948.0743511862333,0.0,14.352015158639203,77.84169013084505,157.64833175047033
D,9861.512867865831,2.944740338284536,12.012881820616823,82.9983006397234,490.20613022239337
E,5858.420185617282,0.993956038805104,12.040230046559786,67.70096121691326,273.83952494125504
A,4983.600533417916,2.0347653509722177,13.428018508619628,76.22531196073876,252.91691063798328
B,8383.741346443116,1.0153847545648085,11.742841945291968,80.45431149027442,391.6719667872317
C,2959.4149966000964,0.0,13.832403847373921,70.03747946758442,159.6481558540916
D,10324.565687633423,3.0596195136821907,12.687530137377562,81.36172310522402,471.3040574109406
E,6300.978045459665,1.0415202727771786,12.597351769531635,75.97966464078733,301.20935901430624
A,4761.8648892295105,2.315559118800818,12.667447817260683,79.83388189344964,230.8689112086696
B,8148.378568853891,1.0402137302872418,13.423268720735978,75.6810871642281,384.24156401839707
C,2916.966920967956,0.0,13.34642102013006,81.68400127076931,149.91578112018703
D,11373.971223488523,3.022442247874809,12.564560167298021,80.7270894600534,472.0096729214428
E,5724.626196178533,0.9698997295220532,13.24641223068153,76.19126812161133,305.00714374869995
A,4623.696601853233,2.014387830764393,13.6808762951516,77.39269525410666,237.35339082585415
B,7760.103367110856,0.9287953033524712,13.530087461045655,76.70693801312348,401.2604829477814
C,2862.2027477362817,0.0,13.038016388173569,75.70593316089193,153.32749165525877
D,10253.634774161612,3.1308959107268937,12.85796371639882,79.46429997809864,443.7611446016713
E,5929.268425730934,1.0846581163377782,12.799540852015515,83.09508067161461,338.3467515289114
A,4803.179945885473,1.8881436203834807,13.038323929032611,71.00988348690959,284.5142535176599
B,8659.959236501865,0.9300643840535008,13.824208459903337,77.318507694113,391.69283244617475
C,3070.9968855542775,0.0,12.38137799291024,72.7805604797881,145.76781511645865
D,8701.744486555963,3.02984296436336,13.057534549081808,75.40756354826566,469.5368315816613
E,6778.153847081176,1.0050301613727766,12.974429425958514,76.13511682036388,302.5276865463888
A,4978.8753784678975,2.0624197143727643,13.765467044032588,79.09505012093447,265.05836643271954
B,8292.994551940415,1.0149580539088328,12.919141355515318,75.88723502440178,391.269519357699
C,3195.6458564263357,0.0,13.642347987414656,75.29748379721714,152.88357935507466
D,9310.447545728184,3.1289549935965204,13.55420090903368,69.77927514852645,476.7634373399126
E,5692.535035924895,0.9410911075049282,12.018600353388148,73.19902116927875,308.01471400598825
A,4861.349828873535,2.127480474210203,13.100188890119552,72.21473853640177,262.87331177705687
B,8296.163810608701,1.0232760921368225,12.109009720806641,81.98848894901073,415.1929123365036
C,3172.605805695466,0.0,12.437372081046899,79.46983813715589,160.70284294968818
D,9898.47941261406,3.012303203679059,12.948813191195958,77.57832584092684,549.5368480482734
E,5688.012292889479,0.8983606981215362,13.248753096376182,80.08125000485288,317.01126989198946
A,5429.530725860263,1.9850190982426532,12.899056318961458,76.30989575985996,240.54884297034138
B,8163.013408995986,1.0215953126792705,11.445887538358285,72.50615025441547,422.342694451558
C,3055.1032964410074,0.0,13.7010245143136,71.0838746009673,158.3889746645642
D,9410.964654042355,3.136859204114925,11.285391232396291,70.13919319232834,466.55129012973947
E,6293.740407577387,0.9421864093517837,12.080487278433704,75.66372938248197,300.6239457537464
A,4601.88215620077,1.8762708090402,13.241444382663813,80.94048716035239,254.44635793043412
B,8254.458845702244,1.0601329308171918,12.235380121383187,76.30484137245953,395.02078416519066
C,3143.9890409721497,0.0,12.344212966151172,81.70877634860598,150.7042783128951
D,10186.280534835108,2.9750470144538688,12.236286204603276,78.52343511869529,464.06150574765655
E,5902.649029731386,1.1026387275511733,13.15451753737729,75.75754339329093,291.2177318758243
A,4487.76972509532,1.9623789582673257,12.456227291100486,76.57265259493363,261.09664928088296
B,7414.776647951509,1.0562235512724496,12.859199959239781,80.97514971750817,390.3519675470702
C,2926.863826167549,0.0,13.525028910164433,81.3624755912748,162.94012513291628
D,9878.741056464505,3.021912963294827,12.20039522130197,72.09940688163557,488.1341635979895
E,5793.452649197066,0.9729481150836221,13.890927331105573,75.4875722212375,295.4920426308433
A,4762.3124972603455,1.9042656256147061,12.728626632944561,77.23271427017714,254.75094428360242
B,8289.187141772049,0.9901423109508172,13.0563235025831,76.95349343645937,366.562514299557
C,2886.4517452476844,0.0,14.08874897863586,72.87691007304322,163.29312290617455
D,9502.971143612209,3.0462602933906306,14.02775135629487,85.34690232516687,508.3057496681363
E,5445.799457565854,1.0324929205082445,12.263722332267616,68.65162411786312,283.36600645217123
A,5260.578865543004,1.9885999503938505,12.949256585583944,67.83375651765927,228.6468059165911
B,8010.156659088282,1.0155149673517758,14.693214737448566,73.36351079147902,443.88136515464265
C,2857.77195694926,0.0,13.203959843064128,72.32174689575389,155.7077236482613
D,9865.166755673212,3.307146684750248,13.28616838538039,77.03365017044781,505.9070270379649
E,6303.574875031164,1.000329501778898,12.880434482205274,72.57050956166847,322.07586827233825
A,5026.487187966592,2.1756978472056137,12.197564332905065,77.28214477261022,233.9455755443778
B,7375.231510193691,0.975610511065041,12.97634095375328,78.97482218533182,394.4797732465988
C,3155.510208441277,0.0,12.682626918146093,79.29533905742055,148.97486130029577
D,9643.097400739947,2.9266224952250406,13.329414382819962,80.95122865584649,482.03191517233364
E,6107.076588768808,1.0003383115278952,12.698901799399229,75.4697251737936,316.9301283701137
A,5200.1777538272145,1.9431615678002496,13.269952096680083,77.4703406091835,226.9736750559937
B,8175.192720952072,0.9562228914348477,11.83928303271081,82.24352515703315,413.0528138111992
C,3081.2082786506644,0.0,13.243805233901659,76.97677096456412,140.77277330576166
D,9842.341465476607,3.447667861874448,13.286182115846747,73.02802479061468,487.7387494131234
E,5989.906407626355,0.9915123186241499,11.696100566711396,78.56218281651445,316.6941114767748
A,4762.412758329747,2.0048239488955066,12.452095103913756,72.68205831440604,244.28028564223217
B,8026.021883470683,0.955516284319186,13.055815573398101,71.65101404845512,427.1873156696154
C,3375.7643228063366,0.0,13.379879513142079,78.95552068604388,159.61532862594004
D,9781.194003582903,2.939574731192377,13.785821244228234,80.03943287217093,509.41434562892346
E,6023.015722919613,0.9864902479277693,13.503494413263894,78.90510922964138,301.9033618387153
A,4983.633140025609,2.1412641693865115,11.808880768171143,83.5396631979415,277.0951859944899
B,7927.796064350405,0.9690567461905478,12.36010549409205,79.91825522758835,402.88043953344715
C,2892.6064914006233,0.0,12.472701636594389,84.70709299383498,148.208635244685
D,10037.980099792698,2.731402957594802,13.337004938569176,78.31509021715539,520.6008656113256
E,6417.399842442021,0.9973148915633637,12.461743488776213,76.7633711263765,291.15785337767835
A,4743.875113646147,1.896363972821275,12.125328466946803,77.75152037265882,235.65345172497587
B,8026.833461119777,0.9760884500925097,11.849456871017344,83.28786397904832,405.9973655803155
C,3203.1067460484846,0.0,12.137537280044704,71.86702630595008,156.7473771699897
D,9630.244738340716,3.112427533495144,11.360452376009192,83.7765157210615,520.8294318329047
E,6407.650805479096,1.0296822694029983,13.343605175867115,82.23367393611326,276.74801076886405
A,5009.221335805337,2.0173415038484803,12.445819890842147,77.62393369407731,256.4211876173224
B,7850.78022742546,1.036727126696491,13.034570343103,83.43422998091924,370.02876089741505
C,3016.5152396846074,0.0,13.507604514500448,79.8106921160319,151.47115473007526
D,9482.825828817582,2.960273213591762,12.873567256207425,84.05017188443092,506.3089155702651
E,5846.5824757036,1.046577634836892,12.878692543220007,83.20281833754319,277.8749627717638
A,5118.966550700932,2.106285382665014,12.65971672502481,74.16128041626725,232.92286740615978
B,7779.377386795551,0.9691468349780739,11.283363777555811,75.39551355848718,398.27825011187605
C,2979.9955140010443,0.0,12.92397831713096,71.24087936756305,149.00220221201667
D,10565.582495790686,2.6477277997460154,12.985193799783579,77.22352633015298,521.1783551521871
E,5713.947978170219,0.9420328371663936,13.64217910520922,76.9520471824135,291.89588298736885
A,4829.35532724763,1.9816592211871802,12.98264724360329,75.59561842139867,217.69383083159696
B,7911.792281653508,0.988564246841084,13.951342650167332,72.88137725106431,397.9815908306634
C,2855.059808414504,0.0,13.876969875487045,86.17968642272152,143.5439122156922
D,10196.117979229466,3.00433796059333,13.947412715111241,83.02610348119656,436.7210562020852
E,6566.731093789146,1.0090303041691502,13.170231148022452,79.89318279607693,315.9840525321349
A,4918.453127943958,1.9026622640751745,13.036090427197475,78.64477989421717,263.2993995777304
B,8510.361664270744,1.0055026426711484,11.900498481098483,81.99785375215295,400.8141340858854
C,3049.157905857016,0.0,12.8035715049944,75.24730220070622,151.57993077314694
D,9257.272742753823,3.113234377202912,12.725280159770055,79.28940917396952,521.221203960736
E,5978.5501750825615,0.8743197557540029,12.284158914871357,83.48628658286485,299.1552780528267
A,5234.6022399775575,2.2292454494771228,14.315825399088185,74.73190157752758,273.11050945016524
B,8296.092210835486,1.0403287013145446,12.55977938867428,79.72435133626098,418.5096036111405
C,3303.827902900816,0.0,12.602445333497807,77.0220828903449,143.3744845477647
D,9881.357558983607,2.9735550543651423,13.24238825294012,82.69592444264605,494.36584461336446
E,5935.797840419933,1.0223543206617476,13.259443838812127,79.72107804593439,299.9545691825013
A,5013.328609719109,2.013924338367173,13.538086161450613,81.03731338603154,225.52688494462106
B,8416.661044116212,1.0441573766615402,12.31782841484924,74.24258030180142,446.35477189130773
C,2969.7313505842276,0.0,11.71141417683123,69.44371879065196,143.9455356937784
D,10129.75466679614,3.2348394445510933,13.551289950872961,81.7388397567767,451.01622136738115
E,5476.699400923199,0.9842260366481633,13.326657055764064,75.70375161504803,317.32650396839966
A,4927.673326808055,2.0905405846258693,13.107831728899741,69.79202511449184,267.73241798013845
B,8034.877463518252,0.9758064853966981,13.242413769283674,77.02952006772342,410.6308544840983
C,2935.169375332493,0.0,13.535991352232374,77.40522298064414,151.60949964457797
D,9428.021443863543,2.726126530936516,12.560576569818194,82.66779435346405,495.320405853494
E,6032.531588435401,0.9989050590568214,13.587953659311792,74.56908021196779,324.6251100207885
A,4848.456600261664,1.7596787432375194,12.15194091906704,72.53995633578245,261.13462655716086
B,8088.215219366643,0.9749936650248886,13.393931713394114,79.59613098994511,402.63514512503536
C,3281.2060640562986,0.0,13.663359994578153,79.9275331707783,139.05908871992227
D,9768.536139312459,3.112894203265052,12.18045835007814,81.02397813469109,536.0753065299443
E,6068.584763054543,1.0084546430083488,13.720984574960202,71.51012265758051,285.2319158432317
A,4823.375284141926,1.969910147940506,14.443396525415396,79.49909311040336,266.8885227100104
B,7649.0182972042085,1.0216315820267252,13.188034125464721,83.55311261955205,370.30359486722887
C,3128.2908903179514,0.0,12.58482321402947,78.73467413974831,141.4159921961866
D,9755.149173570115,3.013414782284998,14.842927617973835,78.86666425541331,435.4754110176428
E,6192.435451749869,1.093052554666685,13.07959417227779,78.7458698168847,308.6612797310172
A,5143.550389975762,2.0493850942274676,12.986235551564604,74.00864943194021,263.64958518281446
B,8811.511418914837,1.0345710948303841,13.031249287344016,75.82339220499313,401.2438197919959
C,3017.213999801644,0.0,14.831259144432439,75.26547328902573,143.094236307523
D,9495.280420029803,3.1454115744601383,13.62974808921537,82.70893211643484,549.8525194304377
E,6137.44164749984,0.9499188352116559,14.146497322809058,82.8934024123409,304.66776762864106
A,4724.45547328322,1.906509847478373,13.397476231636588,72.75929945560227,254.98613363499402
B,7772.921535903033,1.0591511910936675,14.100449528873972,74.08724213346277,395.45240330655605
C,2747.931839844797,0.0,12.609930607925527,77.63295563431566,138.23855718699784
D,9224.00614766757,3.241174811974583,12.489105398698687,73.45425629799847,463.5314196954839
E,6152.722942430702,1.0405271517079602,12.986899220661149,78.53897688215582,278.7162808143917
A,5186.0591752329065,2.08353455253284,12.431538897118799,84.46376945250549,250.32445947355336
B,9000.260892945542,1.0092866143034587,12.489165885951437,78.68798471551871,391.60046970813806
C,2949.9871935670576,0.0,13.967037047740018,80.47200108459066,141.25894252332438
D,9730.205233834069,2.804280320752612,11.796827674024318,82.37235444345468,488.0667115678374
E,5850.8226234877975,0.9446652960254742,13.037539937747482,73.69850828712354,309.3186459855816
A,5147.1309414683865,1.9942771688797054,13.69623244935401,76.15654979421956,254.10981634915686
B,8157.970375252658,1.0220815096485043,13.371824247495933,73.81318144297826,389.2904700117793
C,3238.601771227961,0.0,13.191437838266209,79.11408948531833,136.2099383857311
D,10915.697435986358,3.065279828083911,12.08272028155298,77.20265075490966,497.0200107253718
E,5728.600131296319,0.9653293837539141,12.489365710496424,85.60666010559873,281.0301123154704
A,5306.305751420199,2.0690791009207268,14.164565769016654,73.62327505504504,244.3977144894983
B,8029.528125448462,0.9750096613529535,13.380308069649807,80.97707140377766,376.09432073240913
C,2864.9980407264034,0.0,12.793260512729162,75.69269064802894,140.88903835882888
D,9446.698822469727,3.29216126456841,12.903555192306904,76.53675456852613,492.7975665268567
E,6259.226187422343,1.031649522923356,13.11300761898185,74.09877649777341,304.53145953903794
A,5307.031911843803,1.9767507898478645,12.271542321148459,70.53121976018085,262.34886526615605
B,7707.509156196849,1.0309139432736654,12.458765212236736,77.82252356121576,409.1849152612401
C,3317.8239640262573,0.0,13.182701575744863,76.54337355768567,153.87723167389493
D,10353.65069095353,2.7696765119447733,12.824373556509288,78.21880849646737,536.2316341990717
E,6086.397313790925,0.9858041786816745,12.891467027513725,77.43571733954941,296.3846912926666
A,5008.2530209513425,1.7737480024156764,13.053835869443791,86.47698319165987,264.58216955728113
B,7609.065024336199,0.919055376746228,12.338284302037724,81.0524163394348,388.07021184094634
C,3009.9370639383374,0.0,12.447435919490635,81.1169203256526,160.72976626742334
D,9443.055792561318,3.0861209332453363,12.95493795911871,77.98170032237705,522.3257415726703
E,6403.2309964117385,0.9979521492171496,12.755914331767746,75.11621332169187,270.98292677988576
A,4963.313554561449,2.0505371138172044,12.688024232479433,77.10131870889884,265.67771847892186
B,7742.476777900173,0.9791867071934757,13.060253159500855,81.69942449337076,392.3807282162484
C,3277.731641161835,0.0,12.538439406587903,68.71393549204437,154.1642621614927
D,9515.000917623116,3.017964428216986,11.890648138896081,78.55942211704101,459.68740705130494
E,5546.82181427972,1.0593235690423102,13.054712709723281,74.51094857275457,306.2973188865059
A,4752.176515883475,2.0434462302682164,12.736150115618969,81.14703487317452,255.57435465808223
B,8303.200391651248,1.0168481186654703,11.646967282894053,74.18610238401973,396.2127396031876
C,2785.667727300831,0.0,13.88722654602301,79.79211771110784,159.87576658611104
D,10039.806767798304,2.955536706973663,12.471995764650144,78.8552674481669,536.1846109603254
E,6514.024246373195,1.0125458839584995,12.825966914109047,84.11896199562163,304.70479348362903
A,4932.373041348334,2.161449722780304,14.020425592465664,80.44249578055492,231.88977391696247
B,7615.949458804888,0.9486516395631303,13.58763091923156,75.83903435307303,389.6701543397484
C,2864.538756617659,0.0,12.110088919761582,80.9439688750881,147.70475809306063
D,10976.474834710212,2.879042290572699,12.67521197633158,80.82465284458998,481.40655278056533
E,6778.644973913025,1.0280628161643335,12.996874742834814,77.33410993686674,315.7899059878633
A,4902.22512401352,1.8904846707130958,13.011953262260484,77.75261513157174,238.31121257362764
B,7481.542849995508,0.9530558254363006,13.366948655079808,87.3651274529899,412.13601712498934
C,3065.2541206458723,0.0,14.12674537834424,75.85534804718156,144.2864460373724
D,10168.410611847425,3.2457590948216404,11.73967256386593,80.66350527241111,508.31191865833415
E,5756.783788623989,0.9983823446593709,12.217094739817819,70.6396005279134,299.4896702884839
A,4949.540771703106,2.0224405711557845,13.869830295772752,75.99003417045799,242.92455382501296
B,7978.948578142665,0.9910729826790107,12.6497678038593,71.40208866910551,385.88614795457306
C,3056.1215597725927,0.0,14.170350798215974,81.07223791882602,141.60643901631317
D,9773.777973627239,3.0443349154296304,12.55906069760038,77.69411563496344,505.4967973888195
E,4800.905225017573,0.9849677850835862,12.671583747901847,82.24036580467269,327.9763456761881
A,5429.396095379949,1.9594664382723619,12.730049219141003,80.78860893267026,243.8140252370301
B,8119.730153663263,1.0859084006239683,12.409941023868258,78.85900089137273,459.4244730255089
C,3277.0786816511,0.0,13.189735434549874,72.8499425779607,144.44404424544817
D,10299.655456508752,2.8037377693095427,13.39436693160968,74.16210593530519,487.3518743166351
E,6265.8452147422795,1.024445622543445,12.870856000145396,91.78986730331233,315.52976687146224
A,4523.541579690689,2.037083304891162,12.483499643932069,73.58010641312127,267.11860302556784
B,8093.3933927925955,1.0784257027565671,12.37004518468485,77.40736379050809,426.8395193462323
C,2990.440549965283,0.0,12.840238922488727,77.3810810151715,143.66752494748593
D,10209.499998283338,2.7787650726065283,13.178239927283052,77.89269799602947,502.2881374745499
E,6367.998848720218,0.966621220750881,13.184913581749942,75.15410469556153,290.64850461697137
A,5266.127862167846,2.0994705312425594,12.575350827468304,77.5057584775234,258.89124472418086
B,9240.9399086523,1.0115325068673124,12.871128330382998,81.89927208185398,409.0365684748698
C,3039.1367301419446,0.0,12.590102656397566,71.22259077927286,146.59392704724027
D,9715.528644781882,3.006540712132551,12.967380515168484,74.41593624229422,505.8270824687854
E,6302.874984060491,1.0686927444870087,13.392702992334328,76.77355732104483,300.6994822189799
A,5527.191685972119,2.0073900475277715,13.727457935178238,71.57107366968653,253.52480372899925
B,8405.103599001095,0.9430391855904511,13.37573517634497,84.3154542470614,362.8737370829153
C,3218.5975440456073,0.0,11.98895883133879,81.79242573162874,160.07649927678904
D,10420.197063777083,2.9701968461579056,13.1887500888504,77.5661241022099,472.42001220081806
E,6305.669195318401,1.013722464103161,12.755159233182082,75.40189722921599,306.0228545138587
A,5232.7105369554365,2.0092227469942294,12.533569081213217,80.20423900365567,247.85558577367473
B,7754.1914266005715,0.9777663802866591,13.273189941394754,76.15634186533941,415.76743852114777
C,2628.84278116138,0.0,12.980905713957219,76.36692583504899,146.90018576083008
D,10558.586026063951,2.9388359205937045,13.85766252073814,77.64172242851213,476.17828363570936
E,6336.864194112705,0.9581904282523226,12.87342020649437,73.40332236336896,335.8726802495688
A,5275.035051002105,2.0273469223399294,13.901018154656049,71.12442667162472,227.19410264976688
B,7842.5623503097195,0.9755531494937977,13.905440012716968,72.91997989462246,417.1878714745485
C,3111.397560225127,0.0,13.380814621472778,73.9822790171014,149.7277070276235
D,10393.36215440736,2.8927519715506587,12.116151837921093,75.45075087706395,452.2539074775722
E,6144.467255499091,0.988185291715729,13.214078046936567,81.62640041756208,325.3927269633376
A,4824.346049206266,1.8544063673231148,14.229854767965048,82.78487660934181,243.81638843883573
B,7840.880661939156,0.9618613441650798,12.623432463602452,80.8734649530703,395.3312178795722
C,2894.615144159363,0.0,13.321480284146116,77.69399901706011,157.37380516907896
D,9545.802085182597,2.7496392302816273,14.700297299964987,81.315106351048,487.13410842486434
E,6059.705005927873,1.0812784773006943,13.098235913362988,78.86999714631943,298.0054873017493
A,5093.558881784856,1.9654395913025824,13.740421011864388,81.02579180994955,238.27678596740046
B,8595.174071854091,0.925660903779287,12.790000625253631,77.8958158167259,389.5682921099744
C,2928.627384144097,0.0,12.423722964921021,77.02575246094695,143.9826277290721
D,10382.771766585847,3.3076596281304402,13.867909226244493,79.25764900081117,526.4661954205558
E,6035.975665062847,0.9346182913528434,12.380875866073794,79.88154287511931,320.5874969994504
A,5048.878635710701,1.957412333430999,13.0777436583261,77.52142992759843,253.2473718679895
B,7723.823545997697,0.9671741707979131,12.269506322942025,71.94680896569649,408.19779095964077
C,3095.0290610786697,0.0,12.263089326879335,81.39175123103594,158.2739232205061
D,9554.887557534086,3.1278916046868774,12.807017687788733,77.57975808773708,527.5557639460869
E,6051.250804079776,1.0559592147483217,13.25770695139273,84.59706966702565,304.1502066381424
A,4878.629196359897,2.1354034922469154,12.567107436200107,78.6326841927547,263.52101458503137
B,7560.748880516266,0.9765775857679934,12.781067942862762,80.79645789137129,387.66136535511725
C,3118.2804215882993,0.0,12.37853771947475,79.95369024343462,138.98330877026396
D,10469.17947951475,2.6559508335486126,13.311554510998517,75.55960167461076,526.9533259402067
E,5447.735675811014,0.9799801913835603,12.768420816854093,77.6790363244043,303.11266306724804
A,5193.138744936265,1.8963079262858673,13.37404926710049,76.77751067807505,243.08139088184944
B,8668.727028969593,1.004411569531398,12.809831241790631,76.28843745709212,411.62366223820123
C,3230.476813400352,0.0,12.625237288612494,79.53094813255679,152.83404256561823
D,9663.430096033404,3.166090914774802,12.91447407388003,84.57664290657816,450.24751680445587
E,6342.197473884305,0.99669206647124,13.116500615976754,83.21820388502731,291.29245609868605
A,5069.265149482558,1.948196011725884,13.574300518605302,83.03049112005232,252.5792941955975
B,8309.83601055541,1.0097948755708648,13.553012382223502,82.03899586103834,399.6098959442464
C,2717.4851141497147,0.0,12.222119816837116,86.91876544994744,141.3847981754119
D,11263.586746545709,3.1194704412762038,13.33129001957207,80.98735276255938,466.1297894846913
E,6138.814759291528,1.0199376181422681,13.290974262065582,72.64628682738122,310.2368359528065
A,4492.923545286726,2.026359443997472,13.134990556149154,76.15724398368484,242.0293457548215
B,8117.965121595384,0.9125484302582424,13.325687630363339,80.58755214373987,425.94302882204545
C,3194.489988965136,0.0,13.95850545946397,79.61889376805027,151.69956319932535
D,10169.82836671316,2.7414325878707206,11.902683654505642,75.89937841807068,472.83422079461457
E,6064.000659466967,0.9198005672374078,13.359024807960608,75.8387136793758,322.37216380089507
A,4852.043634488676,1.9177898245863796,11.866690650670948,69.7381877046837,235.16445009092976
B,8092.576756029129,1.0763794688179287,12.584090887950277,77.23685056855632,407.38578280959683
C,2956.67446080227,0.0,12.830872680023303,83.13118533105916,146.69766293025995
D,10151.651842370304,3.230413907642716,12.696627976189223,78.64852555376184,461.923943531337
E,5752.6648798081505,1.0139440001229054,12.661161108803821,81.21258423367806,300.5010827202753
A,4965.173253703391,1.963980244604594,13.228965966382875,81.66999831391172,267.0771933035427
B,7889.081111813637,1.0644362700111247,12.608773093487576,78.23273424682363,377.1303531925768
C,3030.909471987459,0.0,12.999166809407672,79.93166145794996,150.3117830644941
D,10877.351579569944,3.002635944733821,13.333809427206436,73.61315286585159,491.2262543056935
E,6636.455139727679,1.0742777825106278,12.723668217527262,74.460150377754,277.4723602851904
A,4901.372324905454,2.087718495497953,12.730482651731567,78.34923557432234,271.09820957862337
B,8151.590677821169,1.1465794368647195,13.530994941793804,81.61259511929259,392.0155961069683
C,2963.169749855959,0.0,13.440782804352684,84.58844984996807,142.0947592082
D,9682.749864335694,2.922598734644974,11.983726819517495,72.80052695490315,515.0901205102841
E,5990.0525648246685,0.9056305089802853,12.736070117808802,82.83874610420192,312.88876438455225
A,4928.0733097660695,1.9164928346332024,13.318289137795903,71.26139166936167,255.99664527260575
B,8082.373958753106,0.981093281942883,13.561024386334996,76.08619546158572,418.69715948103345
C,2841.7407155103547,0.0,13.174775782941968,74.6474384451382,143.92842945960456
D,9793.805920196615,3.141368271536446,14.279373477299007,80.14941166857744,537.4298085109014
E,5933.105401895997,1.049839865818773,12.72108075538273,76.48840061123711,312.87277905139416
A,4818.372177937429,2.1851012226495934,11.47751380528564,82.63586513160888,261.82689058055286
B,8311.59333486523,0.9392969177844834,12.107930051100709,65.48663999070057,411.97368874228385
C,2954.659907264648,0.0,13.118988691116499,77.89612064222217,138.46076674487256
D,9768.608426811217,2.6452550331514577,12.698675360266282,71.67544008900494,516.4437991513659
E,5253.093514297708,0.9486233863241265,12.113259940270504,74.84925999549746,321.3379277151544
A,4788.785491447279,1.8277146128597481,12.55788469769864,74.40955181470837,247.72016405061328
B,8399.360103719915,0.9646521585554001,11.946116656365415,76.02609854510075,407.1205759053344
C,3258.52313218275,0.0,13.79451666754582,80.34957141078776,144.4981103278976
D,10033.183605221942,2.814272932298027,12.501369046176661,80.392999638069,482.7696371296071
E,5852.594829179328,1.036525998628436,13.276831959579233,78.68551305904573,291.6794699433541
A,4831.891282454847,1.85141736030099,13.820820693688734,82.90047937988479,270.1785258699725
B,8933.49457539609,1.037105215814378,14.076552964788034,73.17342092669382,382.69766363654105
C,3031.185300392196,0.0,13.971197727110203,85.96398460506953,145.21524096325376
D,9966.774630152493,2.953010749551732,13.190894260988145,85.36871760841952,471.02006992100235
E,5907.420941136707,0.9316265839814762,13.986148825629892,77.78285418738865,283.2049010573865
A,4849.07913763924,1.8300450114824556,12.659092511135979,75.47448371290946,251.81617232570707
B,8629.755228087712,0.9821545453988718,12.152267400550139,75.60127964630115,389.52152721366923
C,3090.9109995544236,0.0,14.271690155998735,78.54980444657753,151.8260976782829
D,10240.295581558872,2.9316232345263606,13.608459748570064,78.18043703444505,511.6561508275164
E,5752.955903199154,1.0305051619231356,14.333264280590837,77.5225660624075,282.0782899155024
