zone,hour,ev_count,demand,recommendation
E,20.536895934234963,182.34567322626555,294.17147854050137,PEAK
E,23.08797739541538,226.57584578537194,111.96893717452964,OFF-PEAK
E,21.990140289351906,221.57677154097541,58.67302080440219,OFF-PEAK
A,0.0,179.9064557437253,109.15107902545304,OFF-PEAK
A,1.0666925903100777,164.16180905585009,112.46127614949397,OFF-PEAK
A,2.1669358673482475,170.93728419956113,91.97273029817285,OFF-PEAK
A,3.0090410147289735,199.74851004478487,94.97132496163574,OFF-PEAK
A,4.2654947285245655,194.3983108672165,81.6903206032331,OFF-PEAK
A,4.874212141402835,186.52478343213926,50.71472749464646,OFF-PEAK
A,5.816206289290354,183.03050524501842,107.17917527744137,OFF-PEAK
A,7.322180130606174,163.8758757577412,57.1924712524772,OFF-PEAK
A,8.439428176381211,156.35566646823258,167.993016234033,PEAK
A,9.026530207139375,160.53904863575258,159.88469737605385,PEAK
A,10.072958157412872,192.75270989367752,130.46605736455695,OFF-PEAK
A,11.768048728374621,187.7743623560605,168.80240131881368,PEAK
A,11.964813478572339,177.41837879737767,59.09658221382109,OFF-PEAK
A,12.977319364683025,211.1332442351929,87.64793746521057,OFF-PEAK
A,14.810459666052001,187.01827828351844,117.26306120067679,OFF-PEAK
A,13.446281128053828,201.05953116922453,67.56663831534793,OFF-PEAK
A,16.52857006067995,158.27136173706953,58.941750949997626,OFF-PEAK
A,18.278158144677445,190.19051395096764,280.058356153395,PEAK
A,18.29241851585468,173.249654871238,292.8851235266744,PEAK
A,17.509550007863446,153.07344689954843,355.6555548824628,PEAK
A,19.66806740481276,155.12924297915504,280.0771110591535,PEAK
A,21.315833352363324,129.5592448392464,360.0019270875983,PEAK
A,21.77368148404738,139.4756956476082,99.68894809102825,OFF-PEAK
A,21.558048749925845,146.5938552477661,60.4741300772639,OFF-PEAK
B,0.0,250.00240341609216,108.35614879897288,OFF-PEAK
B,0.9170592828397165,199.06061910550537,51.07788940471627,OFF-PEAK
B,1.9189117876081665,243.65182451306995,120.58238585869145,OFF-PEAK
B,3.0949276595277073,185.20248329577814,47.81103920398967,OFF-PEAK
B,3.7588523564670178,195.84307664375893,52.62058934095296,OFF-PEAK
B,5.258084771104326,202.42139104720226,104.84110849152006,OFF-PEAK
B,6.107367419844712,218.17071081520734,64.00479555638091,OFF-PEAK
B,6.043739474681349,218.7950768933659,96.34462909300501,OFF-PEAK
B,7.6438889002709125,232.12899814898034,198.05442394806423,PEAK
B,9.28321687179557,244.11151468256293,159.85655956494415,PEAK
B,10.573440955139455,229.2988759882114,180.51011958661195,PEAK
B,10.405456291164032,231.26425203802765,148.23619112663513,PEAK
B,11.906293032528692,269.3484166353781,110.90076334062248,OFF-PEAK
B,13.487202177038597,233.16008856529348,97.60470148795616,OFF-PEAK
B,14.407204179669343,257.5045789605042,77.00701009219091,OFF-PEAK
B,14.342366327016984,218.53352084254755,104.1585558820581,OFF-PEAK
B,15.140523314608487,212.35186827167564,88.33882706817707,OFF-PEAK
B,16.324865699760025,234.17617137398773,331.21059084796457,PEAK
B,19.364426624597947,253.9143998154873,385.4258255907276,PEAK
B,19.91994454703113,230.9886432012827,258.0188073677538,PEAK
B,19.456306068628855,204.05030290712398,392.4978898893576,PEAK
B,19.86663484695746,227.0322721406516,409.80428392985107,PEAK
B,20.974964300545796,197.03366420500598,89.68433851759747,OFF-PEAK
B,23.228106900233975,235.19583266940458,53.980548193556935,OFF-PEAK
C,0.0,255.09918760715445,107.40586761622718,OFF-PEAK
C,1.0265401225671034,227.8554049099948,63.94150054017613,OFF-PEAK
C,2.0173053307444215,236.61112275668887,103.49157064194715,OFF-PEAK
C,3.1865322906442772,230.32625854656663,84.4521397976816,OFF-PEAK
C,4.1493757901245445,260.07356270884367,50.7534288533205,OFF-PEAK
C,4.857662353541308,218.13907675111597,116.66658469223998,OFF-PEAK
C,5.769777896402325,207.23734627578173,88.88619906233612,OFF-PEAK
C,7.320497197522437,270.6918484383016,62.55093971942721,OFF-PEAK
C,7.951044405510901,203.7040967622149,168.489008954072,PEAK
C,8.490415563131167,225.970915932253,168.0829099862683,PEAK
C,10.767121150245337,242.7946900725087,127.25090429926556,OFF-PEAK
C,11.151205388055663,183.88575715776616,168.62026075712095,PEAK
C,11.439759726323594,233.2514898282179,86.4823199466805,OFF-PEAK
C,12.810876969520374,217.99077125654162,69.59788470330811,OFF-PEAK
C,14.46564552511963,247.1599848629854,95.33495501378191,OFF-PEAK
C,14.402141121315264,279.07231896388623,102.03886483408311,OFF-PEAK
C,15.857095044763964,259.31513396841314,92.35435426797986,OFF-PEAK
C,18.548298403773767,211.5769637472151,284.2781284877709,PEAK
C,17.30852102481634,251.6138437856341,246.09413048097693,PEAK
C,18.218735223684163,237.69842020021576,276.74195646315894,PEAK
C,19.604976983802903,207.4767524326255,275.1188592423006,PEAK
C,20.187906466187943,228.76421390743081,288.40847268565744,PEAK
C,21.357330005449636,221.8956552838964,70.08128135564174,OFF-PEAK
C,23.765023345515587,228.50180487187922,52.82005775186562,OFF-PEAK
D,0.0,166.12831574621194,113.20941424778636,OFF-PEAK
D,1.0444763952924245,175.64588198586765,74.03114169671792,OFF-PEAK
D,2.0761783520254062,180.4285293518096,67.99382120586266,OFF-PEAK
D,3.3428106558690036,168.37489839182845,99.4032966318492,OFF-PEAK
D,3.995882919313412,180.3182563696249,124.29225211358373,OFF-PEAK
D,5.026874936477396,156.36167170651416,58.820573168426584,OFF-PEAK
D,5.8136171271522015,165.84596821643976,105.84997330298926,OFF-PEAK
D,7.374454693768868,183.54621725350097,124.99683091914791,OFF-PEAK
D,7.841878848526241,152.87514957200193,132.15835280585608,OFF-PEAK
D,9.26024242014528,170.6859311549217,144.92612171929798,PEAK
D,9.874250646456721,130.3642057691301,216.30961266275477,PEAK
D,10.628398365480148,152.83897147460098,140.31625447084593,OFF-PEAK
D,12.154172378935897,148.58394973339716,64.80325550368269,OFF-PEAK
D,13.7638295788144,146.2081083795824,57.935765567936954,OFF-PEAK
D,14.271092156281625,144.35050252984146,93.68098988891806,OFF-PEAK
D,15.60983626716544,152.27986896313752,119.1322458534808,OFF-PEAK
D,15.728417948379024,150.81607601473655,99.55437148982759,OFF-PEAK
D,17.32122594583988,153.40828392341703,257.1442891667313,PEAK
D,18.081439400105264,147.77954710649607,327.78543056190915,PEAK
D,18.82153246835636,146.59690667249546,371.7683350972153,PEAK
D,20.63875697108934,191.48548579754353,295.9304062234267,PEAK
D,20.292275336546695,196.14308027640095,238.98825723075007,PEAK
D,21.78076350741186,199.36943371517233,64.27552633895108,OFF-PEAK
D,20.82026562924831,178.89399039312275,106.09532029898678,OFF-PEAK
E,0.0,188.68854503044307,120.51062367021815,OFF-PEAK
E,1.024272111345153,216.78942699738022,64.66286055459794,OFF-PEAK
E,1.802064800544104,194.62929431450263,83.87464533199172,OFF-PEAK
E,2.87534885016525,173.5786110767475,79.93502093863648,OFF-PEAK
E,3.8362894287638696,205.22616508839423,60.84989352268944,OFF-PEAK
E,5.074454477722038,238.70808755073568,52.730106097466496,OFF-PEAK
E,5.545420186554434,200.18231165646577,80.84648152592652,OFF-PEAK
E,6.946842302704838,194.82789005565974,84.5634525838608,OFF-PEAK
E,8.126151022167138,230.78802168222063,173.33232251512175,PEAK
E,9.338196900995724,205.60672513563335,176.173474654267,PEAK
E,10.793127996977052,172.90184471448705,160.32470894726484,PEAK
E,12.08804062094373,162.62820465902587,149.44444629943538,PEAK
E,11.945907127618748,190.71666357816065,54.013932729870845,OFF-PEAK
E,12.0815743623122,231.23006910551496,80.86142436744198,OFF-PEAK
E,13.6991045168991,212.6611515199717,84.55362890799427,OFF-PEAK
E,13.765000117553402,230.0393788164325,95.164291619231,OFF-PEAK
E,16.14092267483466,168.344225371843,63.11642228106234,OFF-PEAK
E,17.062660499753633,166.91123696318868,339.54607435820014,PEAK
E,19.202000263380118,234.68112038850313,335.2862139313403,PEAK
E,20.035730629881765,242.1904205969389,272.28244887818204,PEAK
E,18.40538493981334,220.28759954663835,353.95500641407165,PEAK
E,20.8692858883048,179.37188185271722,255.6878906316058,PEAK
E,23.429355018624427,246.9923995527163,116.33909887247528,OFF-PEAK
E,23.157229468904898,201.2660943960016,60.0323886445529,OFF-PEAK
A,0.0,159.5649318558045,108.41478702521587,OFF-PEAK
A,1.0840638812778,167.02423014599364,116.55294154223435,OFF-PEAK
A,1.8506789132326738,194.8898948858575,88.32751372810195,OFF-PEAK
A,2.871338790553865,177.23513730484146,99.33363852858571,OFF-PEAK
A,4.302250713561438,193.91698484173574,75.78663587652954,OFF-PEAK
A,4.84080213376907,183.13714470177575,51.98437657614748,OFF-PEAK
A,6.1041656881735085,182.06137014268177,115.85311489676384,OFF-PEAK
A,6.72847543133161,177.72571431291146,49.22040786840425,OFF-PEAK
A,7.798431301714489,151.23426368303274,168.64010890579533,PEAK
A,8.799905064796333,156.7122508303988,168.98790729524313,PEAK
A,9.585635661238989,196.54778843527646,151.53013223366867,OFF-PEAK
A,10.46268621446654,169.9362437594208,161.3051359490886,PEAK
A,12.497593140495788,184.53077246364927,58.33110884397701,OFF-PEAK
A,12.256916702726155,218.17392970612127,99.83687699620118,OFF-PEAK
A,13.425290840607737,182.1581757636331,115.44866869120574,OFF-PEAK
A,17.238688205203733,182.7912622045058,69.30020696319147,OFF-PEAK
A,16.377643005699444,149.86813435542868,63.2258276469553,OFF-PEAK
A,17.844481254051107,175.72529562632553,273.6438491878191,PEAK
A,17.262742504125733,170.2524373620051,274.33540792234373,PEAK
A,17.637529995699378,150.57237773043587,353.63155280271417,PEAK
A,18.48625034838154,136.20233849172882,294.47178940518614,PEAK
A,21.344822074791008,139.90964921972875,347.05711389169306,PEAK
A,21.749880214011686,155.2293128610082,91.4502206683302,OFF-PEAK
A,23.990751709854983,124.10150879179926,64.98631091169874,OFF-PEAK
B,0.0,211.17278240875433,95.90380571249837,OFF-PEAK
B,0.9248631967542902,212.9527846587026,55.936647786402794,OFF-PEAK
B,1.8399963499952738,254.86071470410837,116.95217606604936,OFF-PEAK
B,2.9422652033037737,185.92128940768413,48.283456070777895,OFF-PEAK
B,4.417367894967216,218.96173127122728,46.96906681497203,OFF-PEAK
B,5.116443430169201,199.28761572436858,89.16227314106871,OFF-PEAK
B,6.247674972058196,225.39482237669932,60.17073550128941,OFF-PEAK
B,7.028841590074036,224.18227686677398,102.8151655982149,OFF-PEAK
B,7.306594979008008,230.12530331247777,193.04030205488044,PEAK
B,8.879310304397102,233.81132959158646,166.44901271582268,PEAK
B,9.534916568641648,234.21463699173574,181.0487701352865,PEAK
B,11.052883762307333,238.40281823939907,152.80387584679343,PEAK
B,12.552135587338752,257.56950052552156,115.04512325500593,OFF-PEAK
B,12.439088698212922,221.98783713003164,112.34105116569592,OFF-PEAK
B,14.091675936126174,262.31615565407435,74.89006632985105,OFF-PEAK
B,13.698897567545176,199.87210898727756,104.90041883146368,OFF-PEAK
B,16.840742379826892,213.71764562372087,95.1294123096672,OFF-PEAK
B,16.91530917607812,225.5120981366465,372.9426320298138,PEAK
B,16.93672638548883,239.3138994057623,350.8623673914082,PEAK
B,18.78080939216689,237.69273138509917,263.2471359401014,PEAK
B,22.15495408767329,187.83038064106148,353.75216083873147,PEAK
B,21.668423689373537,243.0320658378153,408.16351358997355,PEAK
B,19.030176144330984,204.31029879596588,87.36854767578559,OFF-PEAK
B,22.52560477080167,237.32662370827123,59.321520713459925,OFF-PEAK
C,0.0,259.30890479058104,107.36812308479428,OFF-PEAK
C,0.9949603603864046,259.4840426517588,64.4296922635283,OFF-PEAK
C,1.7552224132051766,241.9315105588709,95.8379857462824,OFF-PEAK
C,3.1498428899291904,236.91542965179823,71.46087874745172,OFF-PEAK
C,4.063804222538985,247.08426449366206,53.27143764518168,OFF-PEAK
C,4.6815911879264585,243.39812431358033,113.2177173957006,OFF-PEAK
C,6.090380842920176,232.38024818084654,98.50991992754798,OFF-PEAK
C,7.855502614586788,250.5926645661093,56.13030414118176,OFF-PEAK
C,7.290304456607599,210.68809914701953,179.12214830339877,PEAK
C,9.105815685771509,230.03614888605048,175.108474909856,PEAK
C,9.083468691894033,264.2145848595723,130.6464507269649,OFF-PEAK
C,10.762078712588366,215.65767368356197,159.6281270118703,PEAK
C,12.584207338699473,226.5672062469462,81.28392432152955,OFF-PEAK
C,13.797171857258299,238.51318239907857,75.0303993752881,OFF-PEAK
C,13.082056003344,270.795654175507,91.38010581478211,OFF-PEAK
C,14.03515694705151,251.2012856547091,97.71473966052474,OFF-PEAK
C,16.713313305055777,261.35409136364933,89.06436613539904,OFF-PEAK
C,16.693541082811024,213.27305548865496,282.5352335791352,PEAK
C,17.133116869262498,234.33088536975632,231.66325861184424,PEAK
C,17.943919076789502,225.81609460969122,271.1917795870091,PEAK
C,20.113714400999598,206.05848602031648,268.7198691516971,PEAK
C,21.24797331379703,266.58429903281575,287.24999294522564,PEAK
C,22.011518236182763,212.28077421961495,61.24605631419231,OFF-PEAK
C,24.679148682724307,249.1283730944866,50.47761260301692,OFF-PEAK
D,0.0,177.94139669312736,111.35245521997423,OFF-PEAK
D,0.9993092906874874,175.62204492125895,75.50780719129688,OFF-PEAK
D,1.949612369801564,177.64648584730742,71.18917983886661,OFF-PEAK
D,2.8203806587543636,166.3489096424714,93.213220016588,OFF-PEAK
D,3.962799196870804,201.7538350754001,110.64180750897648,OFF-PEAK
D,5.198939467823185,150.44915840578693,61.47888509797823,OFF-PEAK
D,5.8285312146869614,176.1170131388208,105.72111586905315,OFF-PEAK
D,7.182953155579206,180.00561725098868,112.64182099755678,OFF-PEAK
D,7.575091025386716,157.90594536061428,130.46141711016264,OFF-PEAK
D,8.97792053148895,183.868484187559,147.8108219673923,PEAK
D,9.631922668374102,122.37926619193186,172.30722368708547,PEAK
D,10.54155923269674,151.90362568550592,128.19257161886676,OFF-PEAK
D,12.01482618451938,140.81161897505956,62.696722674219316,OFF-PEAK
D,13.030526861287697,151.26047917027307,52.590553991395105,OFF-PEAK
D,15.095492180867957,147.47089396839598,89.86610492005897,OFF-PEAK
D,14.543783685354885,158.58255174760154,112.1261385625934,OFF-PEAK
D,15.129758124423748,165.66445699074131,102.18588709820969,OFF-PEAK
D,17.425309351442095,146.38196777541322,256.955473939026,PEAK
D,17.368658851425856,141.09316837146034,340.6579490179429,PEAK
D,18.840997423613537,151.50364789373967,344.95801512875073,PEAK
D,22.117531547031064,170.04005276341996,328.95219056961264,PEAK
D,21.00192108065877,183.98742049655345,278.13674263216836,PEAK
D,22.429029023216867,182.47714928759513,66.24015249011448,OFF-PEAK
D,23.430953014617316,162.6480159915556,100.30085355155774,OFF-PEAK
E,0.0,218.23066689934086,123.72633256326415,OFF-PEAK
E,0.9833479791714282,183.8694904262869,61.965469121361046,OFF-PEAK
E,2.0507149560026496,194.3415917976161,81.13061686439269,OFF-PEAK
E,2.943646806045982,195.86059082097393,68.74404029831601,OFF-PEAK
E,3.9789841968042676,194.2401302263588,61.6128370981523,OFF-PEAK
E,5.247481500106026,225.61802674529858,52.77466626348411,OFF-PEAK
E,6.117285694271919,194.87921157436446,86.1573883136755,OFF-PEAK
E,7.140177327836783,196.76720920478715,75.7036900688619,OFF-PEAK
E,8.858697719890571,199.33269525844577,161.92293181361305,PEAK
E,9.724795572782316,207.63506517169742,175.0277926380683,PEAK
E,10.744383184110102,177.23277030945738,152.29241192464687,PEAK
E,11.039668557046491,186.40308832062237,150.6638427751052,PEAK
E,12.192857078941707,184.36827060042066,54.94820973441777,OFF-PEAK
E,13.797911077144931,190.74532984913066,85.45975571574782,OFF-PEAK
E,13.629804216759018,217.62628082758303,86.8575809736593,OFF-PEAK
E,16.05520239964436,216.1389840770095,90.79997358632528,OFF-PEAK
E,15.907294605331355,161.33346124612723,63.29690052738445,OFF-PEAK
E,16.149202556019393,179.7369573749863,331.25097675661755,PEAK
E,17.18801830236268,243.4927249203588,363.9251541984955,PEAK
E,18.465639538776312,240.90076882307542,296.3746758187605,PEAK
E,20.172776759859147,225.37486468718978,388.5947856181394,PEAK
E,20.973623316707222,186.97980427205212,267.14087705851443,PEAK
E,22.287028516529453,212.1195039976687,114.11207777302178,OFF-PEAK
E,24.498956529566026,218.07567173485373,53.13635190877614,OFF-PEAK
A,0.0,169.43287281581286,107.4847449542212,OFF-PEAK
A,0.991457855118095,146.9854782252801,105.6117778448649,OFF-PEAK
A,1.9982414662784351,177.1006800502075,92.11212455506013,OFF-PEAK
A,3.0961432523881585,202.87707860131414,94.74539728477721,OFF-PEAK
A,4.007169239843328,191.5542100937751,71.55846653418652,OFF-PEAK
A,5.3084910957933085,198.58232750711682,57.099517712739264,OFF-PEAK
A,5.893719338524417,173.49979166737916,119.89365201281035,OFF-PEAK
A,6.5047938990851915,161.1486664209988,58.92032861637562,OFF-PEAK
A,7.588539167511065,164.93586783003607,159.52946454842913,PEAK
A,8.041815494971026,184.59299191121258,157.811344590843,PEAK
A,9.31179402795361,188.39288987351404,139.57220011957386,OFF-PEAK
A,11.94379951527948,189.89409243996016,161.53278901476708,PEAK
A,12.08327316139992,172.63637723814412,64.00401937069475,OFF-PEAK
A,12.953332610533861,200.6812522778372,95.48793300464054,OFF-PEAK
A,13.197999565480323,166.9891521451142,124.87565977358261,OFF-PEAK
A,14.674336615374603,166.86382244022292,69.59047381322813,OFF-PEAK
A,16.642896283083907,144.92003632847897,58.53743435333297,OFF-PEAK
A,17.164914853492682,181.26273894976228,268.34241133846376,PEAK
A,17.495876557380342,177.04596246085467,281.31995634841036,PEAK
A,19.52528984174873,153.5584288103996,334.8795278391209,PEAK
A,20.87414518681214,139.86804319340675,290.1558491235426,PEAK
A,20.03250723137056,147.01697866359558,343.1716101385514,PEAK
A,22.3262173090134,144.41394382759387,111.17888592301566,OFF-PEAK
A,21.991577989440525,145.85219328410295,58.267210577997574,OFF-PEAK
B,0.0,239.01238641859015,96.36535897001083,OFF-PEAK
B,1.060271309652769,211.01240821536715,49.56309574739645,OFF-PEAK
B,2.0073307487165737,253.3220729589613,116.0614847256625,OFF-PEAK
B,3.2014808521245657,187.56015571914264,51.529573292021055,OFF-PEAK
B,3.9376496283077884,207.48929609994633,46.94896039464028,OFF-PEAK
B,4.834773022039614,210.6102682934663,93.31542226480326,OFF-PEAK
B,5.50242542733457,223.88646226653896,57.499294307495994,OFF-PEAK
B,6.7413905855315335,210.96553234577505,96.60633315131263,OFF-PEAK
B,8.910190718340715,219.33858375298524,205.6920443108145,PEAK
B,9.966553231807264,226.6772191958582,158.05896797418052,PEAK
B,10.308103781514895,243.04187272171433,168.75369639131347,PEAK
B,10.650244490744742,206.93337354982577,131.49141478090948,PEAK
B,12.355900489794912,225.21451740124675,97.31342839429418,OFF-PEAK
B,11.99260631912755,210.57707263894298,107.70433715974883,OFF-PEAK
B,12.921136864797573,234.15627742580665,85.51254505380008,OFF-PEAK
B,14.998991083422295,222.823126154106,104.5842035018281,OFF-PEAK
B,15.961439594790658,226.07446157924653,89.14875269646646,OFF-PEAK
B,16.95994431392006,211.20685108366678,347.471751301094,PEAK
B,18.60293661908211,256.60276651535554,398.6704076173946,PEAK
B,18.582349509233882,272.6250498199066,288.37465589824075,PEAK
B,21.161065725983264,203.2096048877939,337.3574123759469,PEAK
B,20.017449601066904,222.82914050103508,427.33182888128,PEAK
B,22.22481385623158,202.11939667092986,88.89402312945603,OFF-PEAK
B,23.95880927508739,222.44274030563358,53.30066619652398,OFF-PEAK
C,0.0,261.6650288397954,106.21830116271543,OFF-PEAK
C,0.9020513238808067,231.75944969261104,58.98751596801085,OFF-PEAK
C,2.134827170637592,237.889785613063,91.67181701794655,OFF-PEAK
C,3.14728388572894,226.68701581250338,84.54440624849322,OFF-PEAK
C,4.129212478815535,278.2610275107443,49.83215965052448,OFF-PEAK
C,4.808371799670754,202.81905891592103,114.17806751081869,OFF-PEAK
C,5.937237749229305,215.52315849505354,93.68027307082875,OFF-PEAK
C,7.363365075401434,282.8151991941354,64.24104480372117,OFF-PEAK
C,7.420171790560859,223.78380234536792,166.10518809375017,PEAK
C,8.362871712355883,216.6055890847408,170.2530328545783,PEAK
C,9.648974858187657,252.9582744229017,131.64207836346904,OFF-PEAK
C,11.244853508390626,243.47136252590593,157.61288565596706,PEAK
C,11.425511337938005,233.1311925072513,87.50852857912858,OFF-PEAK
C,12.971042821731022,247.40817490396756,73.06180855651327,OFF-PEAK
C,13.889822910485364,244.90805198053292,96.42403063710229,OFF-PEAK
C,14.400060236283087,262.74870972090207,97.06048149746113,OFF-PEAK
C,16.266445050983734,251.25707554421055,102.16075350426311,OFF-PEAK
C,17.31366828395257,221.86584118896462,257.19194108497584,PEAK
C,17.387486418226096,226.623775586628,251.12238738819462,PEAK
C,19.295292120173148,235.63373016026526,251.9100952802561,PEAK
C,19.993400194841445,219.41065498919147,276.27916930925625,PEAK
C,21.707693562805595,253.7589984115943,283.3099153202799,PEAK
C,22.30135217851808,200.9390277224357,71.7361860976839,OFF-PEAK
C,21.749792733715772,234.59084901156774,52.81523187657163,OFF-PEAK
D,0.0,171.90753086568802,111.88541768103475,OFF-PEAK
D,0.954937669092312,175.7338242876761,79.9815148687434,OFF-PEAK
D,2.0862275667261474,175.41824561686394,68.6419054538276,OFF-PEAK
D,3.2641698468813996,165.91360188024797,103.40786866985727,OFF-PEAK
D,4.127578749819451,167.92838988608563,125.03048903315658,OFF-PEAK
D,5.1203422561256895,135.35447895699804,56.195027789941015,OFF-PEAK
D,5.915829486986075,171.75679351893865,101.31219306924176,OFF-PEAK
D,7.480195826637496,166.3491726555239,104.65213971728775,OFF-PEAK
D,8.075050954696326,166.92142817427793,131.26381171328623,OFF-PEAK
D,8.989612647132336,176.31544293110113,154.2092609792021,PEAK
D,9.776538476335947,137.03290871262564,211.69877268790052,PEAK
D,10.87562007814102,157.38181167639428,141.90402271658195,OFF-PEAK
D,12.105097767148314,142.18150976638668,62.46925322023638,OFF-PEAK
D,12.586927140239336,156.17003246645643,50.96463847698869,OFF-PEAK
D,14.234864853056957,136.72450325049434,92.04552183088992,OFF-PEAK
D,16.49250594895867,152.04719780833688,101.14170296747307,OFF-PEAK
D,17.123158857134737,169.43433326255052,109.78165881980448,OFF-PEAK
D,17.377284689110514,142.3259903416431,250.17354006779317,PEAK
D,17.51528791912874,140.1800682618194,345.528697643758,PEAK
D,18.237543766638666,164.67422960269772,361.2088509558796,PEAK
D,19.1433832434415,171.23728357840497,308.15762673290413,PEAK
D,21.641295946265927,191.59196561272822,259.9693986645992,PEAK
D,21.452301990395423,166.75789446310807,60.90059188047252,OFF-PEAK
D,23.9796280232939,180.0891483875941,96.59242091845559,OFF-PEAK
E,0.0,193.60211965870482,111.50157226630459,OFF-PEAK
E,1.0275952247373983,204.0914852752179,65.4022278258148,OFF-PEAK
E,2.004185953354539,191.25269519441065,85.26367938049344,OFF-PEAK
E,3.0382339431931307,191.34347199637088,66.35860974348032,OFF-PEAK
E,4.139923327521761,209.6531280326853,57.19998942754055,OFF-PEAK
E,4.961216085088588,212.29203398658385,50.67277194582139,OFF-PEAK
E,6.023035935930976,184.23224214654294,80.40358516722328,OFF-PEAK
E,6.630348557692162,198.3392533043148,85.92702945623448,OFF-PEAK
E,7.577711618697306,222.28176310470144,179.25969495154473,PEAK
E,9.06619632236757,194.0743773685456,161.24188585737275,PEAK
E,9.413401038458922,168.38857452696675,152.91536094896452,PEAK
E,11.048180551658131,171.45291046152897,153.12041865698558,PEAK
E,12.298193814167336,178.79317809151388,47.27788051113824,OFF-PEAK
E,11.970693853474547,199.12594906366823,76.88838400803954,OFF-PEAK
E,13.287536353420675,218.36781933836784,92.11597702548308,OFF-PEAK
E,15.309094701910846,218.2911827628712,97.25268326127716,OFF-PEAK
E,15.23692535845871,178.6700687526918,64.58626413961846,OFF-PEAK
E,16.088201338115585,191.58484191446757,366.191289456513,PEAK
E,17.616987612373265,233.3483465539883,331.8245541870712,PEAK
E,18.717177264899842,228.701293877378,272.13559896716896,PEAK
E,19.24502354718912,226.75414244258656,343.53805004442665,PEAK
E,21.422255561693973,191.0482826077174,260.57258738227864,PEAK
E,23.355562008805943,230.8326491256196,113.45798832105547,OFF-PEAK
E,23.4340863876987,251.34377510833082,57.883069544865975,OFF-PEAK
A,0.0,167.30110474681157,106.43660548551857,OFF-PEAK
A,1.033851719072984,150.58090761714453,123.58217949897939,OFF-PEAK
A,2.0637404411902525,185.1902573980542,98.65204441005262,OFF-PEAK
A,2.950164394079604,187.89926667301594,98.16844433692,OFF-PEAK
A,4.233752893651134,179.41222917294266,78.28790244164064,OFF-PEAK
A,5.221198901191001,194.5739592807534,51.37140048837909,OFF-PEAK
A,6.494905109771041,189.27693070743555,117.82294306041963,OFF-PEAK
A,7.32598811711606,170.82855085876383,63.15385884444699,OFF-PEAK
A,7.9078781505774405,138.33750047402552,176.5652799811994,PEAK
A,8.764741010345093,167.42734061399156,158.28413218253436,PEAK
A,9.609597556972464,189.47672438373266,131.0662742518687,OFF-PEAK
A,11.83194377755676,190.70847945099064,164.84394551932382,PEAK
A,11.950328091052105,190.4386639969038,59.705837345704936,OFF-PEAK
A,13.832086885786875,189.9684865589566,86.5583386418535,OFF-PEAK
A,14.456393805045659,189.4194793817573,123.81727267953927,OFF-PEAK
A,14.568517196602611,193.3995172537765,63.280786093078376,OFF-PEAK
A,16.285755886432856,148.9026537420937,57.48662176237108,OFF-PEAK
A,15.567974000241785,182.95644664554143,275.6074575469379,PEAK
A,18.029852502200903,168.56350081288298,283.6252910238142,PEAK
A,17.619751860909876,150.63224653422026,322.6999671599381,PEAK
A,20.78971052601116,151.1078660523403,287.07995315045196,PEAK
A,19.299044612252963,145.94128209885542,363.36222543839045,PEAK
A,22.4090942121478,139.7172615526533,109.97185973335309,OFF-PEAK
A,22.501107819898618,149.13491652556942,58.645241790525006,OFF-PEAK
B,0.0,242.5807091975019,101.95862238984246,OFF-PEAK
B,1.0073179845486147,191.83952043303998,55.587137806612276,OFF-PEAK
B,2.17985907291555,229.37110024771812,112.12458827198056,OFF-PEAK
B,3.0463736239647297,213.38866143346397,49.88424256963049,OFF-PEAK
B,3.7994047402270708,213.0469929873303,50.3732372227435,OFF-PEAK
B,5.218020092654861,185.5674054346347,93.9840108123442,OFF-PEAK
B,5.800650754344134,234.9070931502447,60.3159749127309,OFF-PEAK
B,7.025932711602628,224.73332616488568,97.94586687026019,OFF-PEAK
B,7.65521368342948,226.13858443751002,194.64033470282126,PEAK
B,8.567619080286866,224.06502124384858,146.97378241056325,PEAK
B,9.804958742497773,217.13550408279474,174.28690365218736,PEAK
B,10.876204344459241,213.11431982154903,144.36453598346995,PEAK
B,12.051136223788998,250.88859050615716,110.45650668554387,OFF-PEAK
B,13.619372183128549,244.83593163268736,106.66720306895722,OFF-PEAK
B,13.887278593786277,238.80726180473374,83.52323546217593,OFF-PEAK
B,14.756550715783087,231.41061285038478,98.30997432483686,OFF-PEAK
B,15.43612146749517,225.41539598253306,101.45946522086584,OFF-PEAK
B,16.69252045958905,232.09050026954546,330.4415180335112,PEAK
B,19.114121306252528,244.9195217358236,353.2513800957645,PEAK
B,18.00359681934312,217.60514621295928,255.36832640591254,PEAK
B,21.5158944507035,196.0325594404382,341.87581727086217,PEAK
B,18.942383926842297,229.45329102536792,391.0648192422921,PEAK
B,22.782538695232162,192.95988727777114,85.27054082201347,OFF-PEAK
B,23.55240842968127,233.4280646278349,56.55533679328728,OFF-PEAK
C,0.0,262.69774859020856,103.04956180726471,OFF-PEAK
C,1.001199053043422,263.6718935524605,61.63246736510351,OFF-PEAK
C,1.9203556485360305,258.8633902150959,100.82398771838996,OFF-PEAK
C,3.2123526631536015,240.01172456876384,77.73673107726714,OFF-PEAK
C,3.8784783119078106,267.9417059468143,51.12970013419341,OFF-PEAK
