zone,hour,ev_count,demand,recommendation
B,21.115653829993004,240.5136108238573,390.6075850000062,PEAK
B,22.90158302014774,224.75513649332404,88.88871206633328,OFF-PEAK
B,22.507786038840614,220.1286565516384,55.27393706799121,OFF-PEAK
C,0.0,273.8548194645274,110.92254302742339,OFF-PEAK
C,1.0184773656970747,229.93850045922102,59.47340102029755,OFF-PEAK
C,1.970856757780845,236.07273503904358,90.39178489519279,OFF-PEAK
C,3.00064612365241,222.6097858722106,81.98496049592028,OFF-PEAK
C,4.037447960279329,273.3677980047781,50.31914258263915,OFF-PEAK
C,4.6202733999571155,230.60957796979338,111.94031103180363,OFF-PEAK
C,5.848979088984847,214.84222422065255,87.99524090514689,OFF-PEAK
C,7.347299275947095,280.13085554333986,56.78011233907324,OFF-PEAK
C,7.1781388261221375,232.77010006285124,162.44130551441623,PEAK
C,8.48484816143912,240.31420720423887,164.96529373809813,PEAK
C,9.857676462053847,268.94701903729015,121.86926110640458,OFF-PEAK
C,10.487251454304307,203.4925696975193,154.49660639398016,PEAK
C,11.38334298901203,228.16724746134304,91.56375913179052,OFF-PEAK
C,13.516342877673779,231.89416229769247,77.7436519641127,OFF-PEAK
C,13.512003481541043,235.45873472266115,85.59123599933216,OFF-PEAK
C,14.079935811026855,279.11999500100484,88.48177574766765,OFF-PEAK
C,15.25192552997843,256.71061898183495,90.02538153584524,OFF-PEAK
C,16.469966819298442,232.64279668262014,270.9634593762576,PEAK
C,18.223471968156826,252.52733330724217,256.0656674122383,PEAK
C,18.084123781846444,218.3655208697572,269.4222504182706,PEAK
C,18.97755656909893,224.58593439878416,254.25605159364633,PEAK
C,22.015709306936028,240.0478063547803,258.3253859399945,PEAK
C,21.384303846848102,203.06498007833693,69.89063233780736,OFF-PEAK
C,24.77850194170299,244.89984645945282,51.53977467529153,OFF-PEAK
D,0.0,175.08810970242152,106.71317966762675,OFF-PEAK
D,1.0075634912788893,181.8311931034912,79.06652376872131,OFF-PEAK
D,1.868414232540923,184.33321464164737,67.08372610323272,OFF-PEAK
D,3.176887468005722,156.2087624794886,86.53611670279699,OFF-PEAK
D,3.5972682471713817,188.24940130287834,107.6540664195944,OFF-PEAK
D,4.81381413114507,150.3744018673388,58.63058619127885,OFF-PEAK
D,6.307600016576222,169.95206794149397,107.26705704796808,OFF-PEAK
D,6.5528147202851645,177.2083268107023,124.19724192333288,OFF-PEAK
D,8.464183096897374,155.09662965366505,138.0067379387898,OFF-PEAK
D,8.806339853917866,175.27837052677816,162.36876797815768,PEAK
D,11.312647835391823,140.48505099202632,204.85940423122506,PEAK
D,9.762447656666515,147.2301930764946,142.3671941966513,OFF-PEAK
D,11.349171526811643,141.3710757155156,63.914010917221816,OFF-PEAK
D,12.376628664536387,159.71392533025386,55.95163473002067,OFF-PEAK
D,14.023910261708423,156.41674050590558,78.32170720638386,OFF-PEAK
D,15.386067043056219,157.9087247153211,107.92792890710032,OFF-PEAK
D,15.66484596342532,196.77550189993644,108.35943554657018,OFF-PEAK
D,17.682432478443047,140.47340094368678,249.83272869626887,PEAK
D,17.699131711289965,145.59730153910465,321.66194004298126,PEAK
D,17.976422749855548,150.55785380629223,328.0666488842609,PEAK
D,20.5754796273459,171.43583461236432,299.1481638485575,PEAK
D,22.094583166166853,192.8220747321032,260.54461072100355,PEAK
D,20.39867808230536,196.29617402888618,64.41137999986681,OFF-PEAK
D,23.339077145981147,191.98756068368374,106.5749976541567,OFF-PEAK
E,0.0,203.9630853570099,125.0256913594376,OFF-PEAK
E,1.0662082028233097,191.5144012899318,60.74817609276318,OFF-PEAK
E,1.8573317240334473,208.17608790699202,74.17865463236821,OFF-PEAK
E,2.9584366678782903,190.62684722764382,68.26084097802111,OFF-PEAK
E,4.323242757088511,202.2766243652808,62.36151503257475,OFF-PEAK
E,4.6377226676133745,198.71853883460383,51.537172897702135,OFF-PEAK
E,5.54169240909297,212.9046930698456,81.88207855530511,OFF-PEAK
E,6.7388131479391955,181.85623038126906,91.22378810655164,OFF-PEAK
E,7.83874319340624,222.36826593889222,183.22419825925923,PEAK
E,9.319698098460771,195.92651238610796,163.1083399832125,PEAK
E,9.79543430458754,165.64108626562847,157.2195815787825,PEAK
E,10.957066936064834,186.3931038999435,151.14909268818224,PEAK
E,12.71939729305697,212.85944150190824,49.83286327634824,OFF-PEAK
E,12.631123408630273,205.47056797321105,75.01587003210618,OFF-PEAK
E,14.807083768952918,214.10469059055626,96.97548777213935,OFF-PEAK
E,16.264426952166218,216.40763289090248,92.42079715611644,OFF-PEAK
E,15.833716096561968,171.81999051919738,67.0488234287413,OFF-PEAK
E,17.24321985849409,181.6202958417648,353.0261099039059,PEAK
E,17.57491779197311,243.11525423366214,326.50232227839786,PEAK
E,17.78242829643775,232.08848758994912,264.68161784400434,PEAK
E,18.036478387068186,209.02457765952445,360.9073992573185,PEAK
E,21.4215418211341,184.66713152126786,288.53015677012957,PEAK
E,22.601664175269438,211.07300662501123,114.95728523247811,OFF-PEAK
E,23.226817510589612,232.9636292092202,66.44216921920078,OFF-PEAK
A,0.0,161.71084819691703,101.30452907714266,OFF-PEAK
A,0.9674611185660118,170.87550998083185,113.34067789416216,OFF-PEAK
A,1.989787101592695,177.06733316323948,98.11250062862287,OFF-PEAK
A,3.019892775698503,174.32360602673842,95.79206526110207,OFF-PEAK
A,4.030470377652215,190.02016385427433,83.59041044598693,OFF-PEAK
A,4.959145498127137,184.4328392807011,50.68124488773197,OFF-PEAK
A,6.314241413528787,161.2749897838772,118.7744900100957,OFF-PEAK
A,7.765655942091633,162.60444022767294,53.212386246123316,OFF-PEAK
A,8.050800930164842,133.62293297974367,173.50102404122438,PEAK
A,9.848208889170117,178.5803763537198,169.9493872404882,PEAK
A,9.193467732179132,189.7055566239435,141.5503391912776,OFF-PEAK
A,10.372686780605461,197.32298452720798,150.9471575022513,PEAK
A,12.45710209063528,176.35029709278456,58.800902088279464,OFF-PEAK
A,13.004003877415382,186.9161615677788,105.59694424503698,OFF-PEAK
A,13.324041528264383,197.30363666952903,117.22278520201773,OFF-PEAK
A,15.40939144010551,189.32171224572716,71.50590787548366,OFF-PEAK
A,17.691242066374336,150.49851246337846,65.39297003734467,OFF-PEAK
A,16.681624640024616,195.0904916909603,296.9282172482333,PEAK
A,19.11336770335862,150.93386642822347,270.4594039033656,PEAK
A,20.0019925974994,141.31466959829297,353.42569852649126,PEAK
A,20.120590638622307,168.002083635384,279.4862851522229,PEAK
A,21.550256771531828,134.83200546209204,353.85325605165684,PEAK
A,21.382321984042033,147.55255139128215,101.7382682579756,OFF-PEAK
A,20.70119647029512,137.3191343510749,66.55178543518427,OFF-PEAK
B,0.0,237.21896369731292,91.15140980592126,OFF-PEAK
B,0.9926043122589543,216.62730421980356,54.81378487832487,OFF-PEAK
B,1.9897796931829483,271.3493776100593,114.95029629313049,OFF-PEAK
B,2.9516890203116577,221.3482300837788,51.04423746511667,OFF-PEAK
B,3.8208795302250875,209.6719157663079,51.717453631325824,OFF-PEAK
B,5.195824702468365,201.15231428969543,97.11662274718536,OFF-PEAK
B,6.306354558497714,225.99981336809287,61.41049165373377,OFF-PEAK
B,7.239983547093427,225.1833582428351,97.83740433357697,OFF-PEAK
B,8.026851232543763,228.67320596093603,195.72931240301833,PEAK
B,9.36977508882558,258.3360591744327,141.48361987756059,PEAK
B,9.89378146316014,226.12873072020997,192.8411066197373,PEAK
B,10.104602170247004,212.20576020998575,155.9943217637437,PEAK
B,11.987387873110967,249.85153306789462,117.43929334890171,OFF-PEAK
B,12.404891918130238,244.09422265556324,103.96700322560054,OFF-PEAK
B,13.436078134316398,245.1632402516146,71.72805944943455,OFF-PEAK
B,15.00004007793923,210.92019358184197,100.11648587449963,OFF-PEAK
B,14.605502056394215,228.310642113694,89.06518622978005,OFF-PEAK
B,16.83191310574486,225.48544530331486,330.21008698801086,PEAK
B,17.77895851968077,243.73116410270268,346.5684675026942,PEAK
B,17.328733824190028,250.79315371356375,269.69201315217515,PEAK
B,18.49163551219893,204.7139240460793,329.88550278529146,PEAK
B,21.073793571714358,243.7768352591691,365.2820467326437,PEAK
B,23.013679143088414,207.66297912787178,91.71137673091785,OFF-PEAK
B,22.872930449964933,244.88486085567146,63.807824170232216,OFF-PEAK
C,0.0,260.4052891579078,111.74436543845006,OFF-PEAK
C,1.0297862586272104,268.5243243976782,60.26906310619333,OFF-PEAK
C,1.9302708940671083,242.5178595469736,97.28756349754084,OFF-PEAK
C,2.8976166203701235,230.68411869392943,81.78577333579457,OFF-PEAK
C,4.192736431129139,306.13286730016983,52.323892539347554,OFF-PEAK
C,4.970356384811365,220.68572980491527,120.76962263504682,OFF-PEAK
C,6.281720051941118,220.59900182557038,88.62487207316758,OFF-PEAK
C,6.506028780784503,276.7561799339431,60.52329764643006,OFF-PEAK
C,7.440703473181279,225.0841666556254,159.31564892301324,PEAK
C,9.552566347976896,236.26364348570704,165.5625233714069,PEAK
C,9.945132302078134,234.07550082992086,129.1026531096968,OFF-PEAK
C,11.147758952413051,207.02803385911417,174.99847247026392,PEAK
C,10.848419263945743,241.78429310076652,89.13106630482478,OFF-PEAK
C,13.80905146628937,235.94240295504602,68.34295494713857,OFF-PEAK
C,13.868241949882092,242.05592827042196,97.15163518259892,OFF-PEAK
C,15.016835162149556,268.4156084421908,107.75633856039633,OFF-PEAK
C,14.862261074106705,295.26104143656704,95.81121809531543,OFF-PEAK
C,16.309053754501385,206.82169584504933,251.46336533741786,PEAK
C,17.460462541605505,231.857553016934,244.44330111485482,PEAK
C,20.271690651805294,225.0412829724874,285.29805134270737,PEAK
C,20.803356099845946,219.02557760344723,311.2397256163946,PEAK
C,22.995911081579766,247.89042833587106,251.47920925694166,PEAK
C,22.621016440316225,206.80527359533514,68.48319741316375,OFF-PEAK
C,23.6420802742638,244.67835932995928,54.46373357485325,OFF-PEAK
D,0.0,168.27557018042538,110.15238690767264,OFF-PEAK
D,1.0449344936515959,176.01466168808966,79.67164166927158,OFF-PEAK
D,1.8975024710003805,201.49221632225314,70.70331159807304,OFF-PEAK
D,3.1169151880835577,146.10049405843725,93.27944310173753,OFF-PEAK
D,4.020194452156608,184.9668506457556,109.39735638782803,OFF-PEAK
D,4.926351864137137,142.43876952482228,63.35287114319808,OFF-PEAK
D,6.361682510936276,171.32696427566785,102.9309724874484,OFF-PEAK
D,6.883423437526123,174.83540159991188,106.34172872165378,OFF-PEAK
D,8.776057993718833,184.52746614753883,127.93692159729389,OFF-PEAK
D,7.80802633576294,186.01708056857788,165.44585197361195,PEAK
D,8.930048984028176,141.43406761660475,190.61938364822439,PEAK
D,10.578141287862778,150.38157315736544,141.0863186430363,OFF-PEAK
D,12.566344313527766,152.6386848160621,68.1119005430712,OFF-PEAK
D,14.126387456489532,157.04240250440276,54.926797500724085,OFF-PEAK
D,13.160284508481498,131.99056400961587,85.1059021799676,OFF-PEAK
D,14.131834160253698,158.3542568369097,110.5765503683777,OFF-PEAK
D,14.066234363689182,142.55274665904318,101.34814229691452,OFF-PEAK
D,17.02927433987726,136.81934308287325,253.0350239203102,PEAK
D,17.58259285458181,133.56347741647863,365.31107872888015,PEAK
D,19.197803512437062,154.8465287234736,384.19516491145487,PEAK
D,19.209434526492476,156.93841166416462,326.7893993609528,PEAK
D,20.864137382139866,206.0049743821476,254.28236354057879,PEAK
D,22.36418735163364,167.73255938530477,66.80854618545776,OFF-PEAK
D,23.050828315244207,176.71733798911623,103.29779033693417,OFF-PEAK
E,0.0,210.90593538966942,117.32223764910079,OFF-PEAK
E,0.9743299121001915,201.50804579743846,66.99825788862981,OFF-PEAK
E,1.935755739630974,201.51231291698045,81.5481920742943,OFF-PEAK
E,2.8922945674269327,197.65797907139412,70.58783397531248,OFF-PEAK
E,3.466670953236427,203.51363990246364,55.33312821732556,OFF-PEAK
E,5.054603083624973,236.5401275225871,49.21018531310066,OFF-PEAK
E,6.0623318868555645,184.27403068841465,84.40431197702168,OFF-PEAK
E,6.9638726003377895,216.74997442141813,85.37874216394621,OFF-PEAK
E,7.601755085966062,219.6223063532927,175.31420053408922,PEAK
E,8.570554271893727,205.78508413233885,152.5356018351535,PEAK
E,9.656518486890597,191.22108456487544,147.73451333756967,PEAK
E,10.457992442923272,189.16673110475185,144.40846590662431,PEAK
E,12.38701227155979,207.7818444509634,53.09118588557358,OFF-PEAK
E,13.266992125283553,178.1983799018607,82.91681498000055,OFF-PEAK
E,14.416060630978814,220.65086535970184,90.95923782158025,OFF-PEAK
E,15.672587495072545,217.91145319956638,92.6885675079577,OFF-PEAK
E,15.906707560751174,193.52415923591883,62.10376380074265,OFF-PEAK
E,16.82310575003612,177.3784130460841,347.7162613594947,PEAK
E,17.400116594820137,232.90946296028403,356.61857002002347,PEAK
E,19.57050403564893,209.34394048787678,289.56780530004323,PEAK
E,19.746208468820424,215.15623500548736,368.588184198545,PEAK
E,21.842719396008988,194.89107000785293,248.88403769850734,PEAK
E,20.995114158807183,232.13441558342168,118.86367335018936,OFF-PEAK
E,22.750537248758917,231.46911412611672,58.407980534785295,OFF-PEAK
A,0.0,171.64256875090513,100.01756289653372,OFF-PEAK
A,0.9994059742800473,165.4851366772988,112.61581427541434,OFF-PEAK
A,2.0256968566341884,186.75705130245058,90.92183949072903,OFF-PEAK
A,3.10850054220134,208.17285852944542,92.02472323573139,OFF-PEAK
A,4.238497036193967,175.81255683312997,78.1109311475451,OFF-PEAK
A,4.858881811641061,167.1102338485591,52.059453920413446,OFF-PEAK
A,5.7800814844520305,182.2021961165785,113.28269548023734,OFF-PEAK
A,6.494680756433667,163.44251313616513,58.51628873799822,OFF-PEAK
A,8.36396362803493,156.04610979196076,167.71483906503656,PEAK
A,8.045900278597646,177.71417836352921,160.45446320637137,PEAK
A,9.886611359063163,177.6194623626712,134.66751573192886,OFF-PEAK
A,10.878609480800234,181.38435456641503,168.78957307499243,PEAK
A,11.950616856590171,175.39311803036932,62.90808325606653,OFF-PEAK
A,12.923633471075927,193.3236582611503,102.39973877746682,OFF-PEAK
A,13.563343282170003,180.87031617939067,117.74463021064987,OFF-PEAK
A,15.76296955948959,180.14111362675615,61.21588128436019,OFF-PEAK
A,15.67404788796394,149.47488798149632,58.06069326432397,OFF-PEAK
A,17.897051185920823,188.61831749166151,291.2713427011808,PEAK
A,17.231843740130614,166.9470101172982,251.3241751372969,PEAK
A,18.4064416534101,154.0475273260273,378.04618878316404,PEAK
A,21.069649906941525,156.95668922608303,294.93380277230455,PEAK
A,20.64075392297343,143.13566452341138,347.47680002951626,PEAK
A,22.338549727552117,144.9952059702783,93.19085555102723,OFF-PEAK
A,23.456400454533643,143.71438866926158,62.51016837916056,OFF-PEAK
B,0.0,237.19662983734915,97.93780556732108,OFF-PEAK
B,1.0882331329503183,222.89938428396172,46.90895343523402,OFF-PEAK
B,2.0098871157229548,232.77405384353818,118.35951779058145,OFF-PEAK
B,3.103467645659151,194.10959107961133,47.81251034320424,OFF-PEAK
B,3.702296546241426,203.68686621503215,47.85147149856018,OFF-PEAK
B,4.854996587127724,194.13622591165162,87.88996303542724,OFF-PEAK
B,5.445296894622709,240.02729808753577,64.05843794103575,OFF-PEAK
B,7.110915341231831,202.16106248482714,103.30220233082287,OFF-PEAK
B,7.8527239767018076,229.6031871962252,202.97595806952467,PEAK
B,9.164640499775384,244.6268962437849,147.0588399574635,PEAK
B,10.091249169271324,254.6590619520606,161.7822988080165,PEAK
B,11.221271533749578,242.4045697380074,148.34356854553295,PEAK
B,12.505256570763029,252.48947251967644,113.25382952923734,OFF-PEAK
B,11.913212875624462,264.7523989963161,106.85674453907097,OFF-PEAK
B,14.54870257207298,233.32933553967695,76.83662123735034,OFF-PEAK
B,14.508979816865978,207.47269318167642,109.87169844611266,OFF-PEAK
B,17.145730642360377,229.34847341717904,94.06261879827076,OFF-PEAK
B,17.64189958445368,256.7764985982284,352.4357888134241,PEAK
B,19.014523244873935,243.29823042381253,372.65780993561424,PEAK
B,19.019908278766664,265.9565878777223,268.65608165595023,PEAK
B,18.955501765783733,190.62784457739,339.9276488920581,PEAK
B,19.341347853236403,222.24925959919645,386.6857238381633,PEAK
B,22.861613007207662,216.56002960263285,88.22362791569867,OFF-PEAK
B,24.65831974137621,234.1393985020938,61.819919405946536,OFF-PEAK
C,0.0,272.35606310027674,110.81339628071281,OFF-PEAK
C,0.9879515545015047,235.37145573447958,62.79508868875172,OFF-PEAK
C,1.9889254322041365,264.77938912920365,91.0837691498452,OFF-PEAK
C,3.1301806353845993,233.79393231563765,77.23382471312209,OFF-PEAK
C,4.040649524176649,284.67726673848756,50.32398424104933,OFF-PEAK
C,4.970489487662547,211.41288598610524,114.08009747161543,OFF-PEAK
C,5.67892962321076,222.04470396432427,102.58012927109903,OFF-PEAK
C,7.213584384932458,282.41189578100443,65.78009993992343,OFF-PEAK
C,9.250214207049458,229.43523454422035,164.19977656390293,PEAK
C,10.097826357765744,231.1831900856051,161.07581986807867,PEAK
C,10.018497468449556,245.08576274877396,112.89019469697845,OFF-PEAK
C,10.857375246688365,227.50678267542247,151.05381787852505,PEAK
C,11.35542084245548,229.41128267538704,89.79262287579654,OFF-PEAK
C,12.462343114494002,236.36081974166152,70.69925764849754,OFF-PEAK
C,14.62114039686475,232.75544354784768,101.2159837147287,OFF-PEAK
C,14.710171768854488,275.21903525646496,94.79125652854489,OFF-PEAK
C,16.513983490222365,274.350726624027,94.91806069285349,OFF-PEAK
C,16.80968490822028,217.8548509290582,277.6427414060437,PEAK
C,17.937933269487818,243.84712611420758,266.1749323341497,PEAK
C,18.643903700201708,238.35636913353466,255.71955270284866,PEAK
C,18.684936425797616,216.0791993657494,278.4898667206926,PEAK
C,21.62995603738579,244.68781395587249,270.97645676857724,PEAK
C,22.410059604811867,193.05266277564309,71.75589133766677,OFF-PEAK
C,24.09243499148422,251.51288971417122,49.672412049287374,OFF-PEAK
D,0.0,184.5026542256099,117.09481009440665,OFF-PEAK
D,0.9442169528890276,182.97951307471163,72.48414715861593,OFF-PEAK
D,1.9789683520104817,186.79341991064626,71.71489011560406,OFF-PEAK
D,3.0690577988039704,149.20698221263575,96.99046211699344,OFF-PEAK
D,4.104527866158504,176.3236175490782,116.20937804901547,OFF-PEAK
D,5.028211620427069,152.63226379093138,59.91562462311307,OFF-PEAK
D,6.282327019355561,170.31679543257903,106.46538816958271,OFF-PEAK
D,7.029035466763384,159.2622807224308,109.34770806788453,OFF-PEAK
D,7.42519753129435,185.61610264597016,128.0401916813121,OFF-PEAK
D,7.527155755382584,181.4542085328383,167.25194750283228,PEAK
D,10.721677701306175,119.37961693976686,190.88014489328717,PEAK
D,10.057042554924791,168.43968090200795,156.22150739467267,OFF-PEAK
D,11.575100162745901,151.3218922969307,64.13300538473652,OFF-PEAK
D,12.805788296536601,139.53482046201896,53.356685329810475,OFF-PEAK
D,13.910979749579393,134.19919649272398,97.40828893320199,OFF-PEAK
D,16.362101602983834,163.80512269554748,108.88844750611938,OFF-PEAK
D,16.63032567658612,161.99373826576138,105.70758564265508,OFF-PEAK
D,16.624783728057267,144.50115988241296,275.40710547069835,PEAK
D,17.741849597721554,129.20047400720037,318.0908619819857,PEAK
D,18.07845002309343,145.96967484789243,336.4913710657034,PEAK
D,19.59088565890499,147.4822047174121,315.75844280716126,PEAK
D,21.595519619287405,199.6346387330577,264.2307190014908,PEAK
D,22.694089457898865,177.14801114091057,60.45556601406595,OFF-PEAK
D,21.163959880095838,178.72221116454344,99.31418610574312,OFF-PEAK
E,0.0,207.11087937510158,115.23694240260174,OFF-PEAK
E,1.006955197073977,208.72301543581705,67.66348704425947,OFF-PEAK
E,1.7873479370180338,190.46784391843497,78.34215126029272,OFF-PEAK
E,2.8847953032614284,181.9779133789292,68.16195218473327,OFF-PEAK
E,3.998719302583913,210.82224556795566,61.92985848156701,OFF-PEAK
E,4.866824145153942,222.55664030612093,49.92061425600818,OFF-PEAK
E,6.157585197849928,190.0851486206524,79.3724333038604,OFF-PEAK
E,6.623383947821452,203.37524685494205,84.4516748542761,OFF-PEAK
E,7.183243445129067,234.72742699689465,173.9232261438994,PEAK
E,9.079916809824667,213.08547389990844,180.86275306956284,PEAK
E,9.096564541172995,178.08043157318215,155.6899328675761,PEAK
E,11.025997699254521,169.98918815411082,143.78821524620332,PEAK
E,12.410595498661468,199.8316349507842,46.73184299365901,OFF-PEAK
E,13.429762229007256,200.41411496174481,80.0942767130942,OFF-PEAK
E,13.578715441099797,190.5808247679476,82.49118371594852,OFF-PEAK
E,14.328644012589137,222.6654896489027,94.60277874841564,OFF-PEAK
E,15.449155081334304,173.52835195577097,69.50874129203491,OFF-PEAK
E,16.50097122707262,171.52681332492682,346.3055716058396,PEAK
E,18.88333596741921,221.77383761000348,330.5406285209794,PEAK
E,19.222059301594182,212.01682142118077,284.2157503532799,PEAK
E,19.247019372577686,220.13173919907993,347.9028340927093,PEAK
E,20.36210296656091,189.36327251046043,276.353674673593,PEAK
E,22.201732920694,224.84494022888967,110.48235481454668,OFF-PEAK
E,25.327976342356223,229.76276577322574,65.80980057684694,OFF-PEAK
A,0.0,165.25355763394097,110.92396815902872,OFF-PEAK
A,0.9871696951094896,159.01534751302182,104.11296134699509,OFF-PEAK
A,1.972905920851441,187.7170637852169,96.85642729915166,OFF-PEAK
A,2.966611844204685,174.99002101770776,87.58885318616467,OFF-PEAK
A,4.020494563916248,186.68272984177597,84.59447303906911,OFF-PEAK
A,4.965248176222934,197.58829934958584,45.09037273394342,OFF-PEAK
A,6.568800561920788,157.34160526145337,111.1391226440665,OFF-PEAK
A,7.211488691700506,166.53048820518242,58.032515481281976,OFF-PEAK
A,8.485741327422543,148.40937667176848,170.04090918646682,PEAK
A,9.166355716517264,175.3794484132668,168.82805274320523,PEAK
A,9.881321343957758,194.7572343541864,139.7407080954462,OFF-PEAK
A,11.876126670414422,178.8451039660166,169.70372340359063,PEAK
A,13.153037373715492,174.26383156123964,54.75955555668464,OFF-PEAK
A,14.05636356206298,190.45866346148375,90.43656233820148,OFF-PEAK
A,12.74320001834932,199.8146104432186,121.09857156720732,OFF-PEAK
A,14.442205429923417,188.67643386529735,65.86883470661212,OFF-PEAK
A,16.788255206081086,145.31190872861887,56.87979245051913,OFF-PEAK
A,16.415461178860472,175.97369016051098,254.2438823385825,PEAK
A,16.864520044100605,158.64479878970351,261.6850099214961,PEAK
A,19.357989248083705,152.26367905444943,339.2542957738952,PEAK
A,19.60341359240642,152.4962362532001,300.09188959719324,PEAK
A,21.877080393056318,143.39902979149898,354.56032917555626,PEAK
A,25.091940557656795,139.97656191447635,104.62285878105283,OFF-PEAK
A,24.519080428645594,144.87296766575042,62.72851597753017,OFF-PEAK
B,0.0,245.41017474952585,104.09899779657901,OFF-PEAK
B,0.9795276033953775,216.032756485652,53.67269474659981,OFF-PEAK
B,2.1335857774911697,237.8657765607069,116.18336018744549,OFF-PEAK
B,2.605930385440046,190.45565601827246,52.60440838337489,OFF-PEAK
B,4.054678564264619,210.61002399581326,52.21754489374816,OFF-PEAK
B,4.67581339809853,207.2968861487839,90.75277162107189,OFF-PEAK
B,5.659600822096891,233.24380403598718,63.84663298151866,OFF-PEAK
B,6.364532871269788,220.92246564987283,110.9251776645891,OFF-PEAK
B,8.475540512441238,237.55938745195252,200.33214966314713,PEAK
B,9.68492591826668,260.95448163064685,150.34727993592418,PEAK
B,10.256617788761835,247.274625655343,162.12130705473004,PEAK
B,9.929877450440507,207.7430451447941,144.4107743148144,PEAK
B,12.287107659477197,265.7676463074261,106.9076294641136,OFF-PEAK
B,13.744049327273075,227.30268416554952,117.44518561995329,OFF-PEAK
B,12.988304276993908,279.8493632502496,84.53001975665933,OFF-PEAK
B,12.459733693577945,204.84872132202162,101.89698256785799,OFF-PEAK
B,14.875663443340503,229.58535290434855,88.08619464276511,OFF-PEAK
B,16.191289731090443,230.50411333506423,345.00451270420814,PEAK
B,17.481092503452697,234.84784478526043,358.83016331873563,PEAK
B,19.214497064069455,234.55021117636198,287.6205797287196,PEAK
B,20.617862827782083,194.82988723245882,321.27870965167506,PEAK
B,19.829125330282032,229.61065042549416,405.5327601086739,PEAK
B,20.94601016770611,197.9322607261024,87.29581161508358,OFF-PEAK
B,22.926487360505753,202.37797990937102,58.680506662943884,OFF-PEAK
C,0.0,249.33208753692992,113.15596105951326,OFF-PEAK
C,0.9065187969557635,246.1013882084413,63.659612726302264,OFF-PEAK
C,2.0296937275433264,227.4201417833315,90.90345595688326,OFF-PEAK
C,2.933313833027718,219.6537848404677,85.20296213317927,OFF-PEAK
C,4.620809070840116,270.3419675636419,47.519432469271635,OFF-PEAK
C,4.4613981311137225,236.96994900509486,112.49864206677256,OFF-PEAK
C,5.921114218751905,221.89551009953794,87.02737053057393,OFF-PEAK
C,6.406789257318284,285.2408316092674,59.140163588401485,OFF-PEAK
C,7.892158879633932,223.20401560885608,164.39294499166132,PEAK
C,8.631239477817408,197.68961875128613,167.50539688881415,PEAK
C,10.638746142204292,252.36969111015864,131.99459565943542,OFF-PEAK
C,10.694453613829873,205.854124476252,154.99206659125593,PEAK
C,10.477288071823246,228.9054997180288,85.01013974844378,OFF-PEAK
C,11.996742998678027,242.5826501126643,73.65658489154923,OFF-PEAK
C,14.514843118140833,231.7550170021623,96.00167060139896,OFF-PEAK
C,15.177535862988751,246.97039511010263,100.16561590685713,OFF-PEAK
C,14.888234153086639,238.23271426934403,97.35472553632052,OFF-PEAK
C,17.263278168912468,216.3334420243496,243.67786546513668,PEAK
C,17.413064420978518,248.05952637755792,233.55481125666694,PEAK
C,20.41636451203033,221.35836204555844,263.43319198799134,PEAK
C,19.714995624075794,247.16993489717734,296.86348469759184,PEAK
C,20.61259456084229,255.18110357504824,280.413147655355,PEAK
C,21.622469614851674,210.9661035290118,67.92563001252766,OFF-PEAK
C,24.596026434685022,253.4324827396417,51.67027271479836,OFF-PEAK
D,0.0,169.39331738715646,103.16942089065617,OFF-PEAK
D,1.0912854018444769,177.55778194264104,69.37391168910634,OFF-PEAK
D,1.7748688490195996,180.23190371503517,71.02485235011285,OFF-PEAK
D,3.044190439649558,151.0461855512008,96.83241531043626,OFF-PEAK
D,3.8225711787712506,170.96898810672783,120.49855344172376,OFF-PEAK
D,4.6877616947079686,143.90632934389149,60.250281751136654,OFF-PEAK
D,6.353034761684585,158.24610345587894,109.10245264553679,OFF-PEAK
D,6.662504928279261,188.7211482535211,112.30638028270266,OFF-PEAK
D,7.6124610535477615,151.68325452329168,150.46022404976773,OFF-PEAK
D,8.199731609765367,167.78245424182114,148.30397258661662,PEAK
D,10.169603118335186,124.22701749883615,204.56974484360885,PEAK
D,10.862923058612822,146.6251231387516,143.07637776928865,OFF-PEAK
D,11.191696062648496,135.73687787225273,67.94841528796807,OFF-PEAK
D,13.724036695963594,145.18265385616328,51.83924675621948,OFF-PEAK
D,15.023987656785462,144.56677246072815,92.59229492088971,OFF-PEAK
D,14.846198414721853,155.51220854893697,114.84212176422493,OFF-PEAK
D,17.038872010664885,172.27105650041642,103.70772788646833,OFF-PEAK
D,17.95409812439231,138.11791245856193,246.72262989760532,PEAK
D,18.376188867595985,135.32250331233473,331.9084898606531,PEAK
D,17.950811463585445,145.48489351975647,338.9522755185388,PEAK
D,21.92920370946118,157.7969188896771,317.82461679032576,PEAK
D,21.114422665423582,179.97755156719148,267.26552094621667,PEAK
D,21.356118745323467,186.97164255111994,61.55562295280428,OFF-PEAK
D,21.895507704357236,173.62812176182152,99.363901713129,OFF-PEAK
E,0.0,218.08708639481617,126.29160475111529,OFF-PEAK
E,0.9303951078010847,218.19837355707494,65.09475574469954,OFF-PEAK
E,2.0243948649807217,211.07129888729366,79.64843203350303,OFF-PEAK
E,2.8421482751989267,183.49846537964947,63.814313679541,OFF-PEAK
E,3.872263394321761,202.05514010435476,59.83100438388817,OFF-PEAK
